"","dataID","HHuniqueID","Communication.x","LastContactDay","LastContactMonth","NoOfContacts.x","DaysPassed.x","PrevAttempts.x","past_Outcome.x","Y_AcceptedOffer.x","DTPrediction.0","DTPrediction.1","RF1Prediction","prospectRF500.0","prospectRF500.1","prospectRF100.0","prospectRF100.1","prospectRFtc.0","prospectRFtc.1","prospectLogReg","prospectLGBoost.0","prospectLGBoost.1","prospectKNN.0","prospectKNN.1","Communication.y","NoOfContacts.y","DaysPassed.y","PrevAttempts.y","carMake","carModel","carYr","headOfhouseholdGender","annualDonations","EstRace","PetsPurchases","DigitalHabits_5_AlwaysOn","AffluencePurchases","Age","Job","Marital","Education","DefaultOnRecord","RecentBalance","HHInsurance","CarLoan","Weekday","CallDayTime","past_Outcome.y","call_dur_min","Y_AcceptedOffer.y","combinedscore","rank"
"795",4559,"HH42472b9e58","cellular",4,"jun",1,126,1,"failure",NA,0.894642857142857,0.105357142857143,0.538277777777778,0.468,0.532,0.46,0.54,0.418,0.582,0.381394354116624,0.268941421369995,0.731058578630005,0.638297872340426,0.361702127659574,"cellular",1,126,1,"Audi","TT",2018,"M","","",TRUE,3,TRUE,26,"technician","married","secondary",0,523,0,0,"Thursday",13,"failure",3.68333333333348,NA,2.85211784914672,383
"796",4439,"HH46130622ed","cellular",4,"sep",3,-1,0,NA,NA,0.294964028776978,0.705035971223022,0.376166666666667,0.596,0.404,0.57,0.43,0.612,0.388,0.552161567037749,0.268941421369995,0.731058578630005,0.680851063829787,0.319148936170213,"cellular",3,-1,0,"Lincoln","Town Car",2015,"M","","",FALSE,1,FALSE,30,"admin.","single","secondary",0,0,0,0,"Friday",11,NA,5.26666666666664,NA,2.97724348602324,362
"797",4032,"HH02f5020ae3",NA,21,"may",1,-1,0,NA,NA,0.222222222222222,0.777777777777778,0.600944444444445,0.424,0.576,0.42,0.58,0.386,0.614,0.207980993689121,0.268941421369995,0.731058578630005,0.765957446808511,0.234042553191489,"not provided",1,-1,0,"Mazda","Miata MX-5",2019,"M","","Sri Lankan",TRUE,2,FALSE,37,"technician","single","secondary",0,3326,1,0,"Thursday",16,NA,13.3166666666666,NA,3.51287890959927,294
"798",4822,"HH277a72e554","cellular",13,"may",1,351,1,"failure",NA,0.894642857142857,0.105357142857143,0.126222222222222,0.884,0.116,0.84,0.16,0.854,0.146,6.62288361796374e-05,0.952574126822433,0.0474258731775668,0.553191489361702,0.446808510638298,"cellular",1,351,1,"Volvo","V50",2015,"M","","",TRUE,1,FALSE,29,"management","single","tertiary",0,0,1,0,"Wednesday",16,"failure",2.58333333333331,NA,1.02159152667301,685
"799",4335,"HH59847f671d","cellular",13,"jul",1,181,1,"failure",NA,0.894642857142857,0.105357142857143,0.785777777777778,0.234,0.766,0.19,0.81,0.282,0.718,0.878328259995228,0.268941421369995,0.731058578630005,0.446808510638298,0.553191489361702,"cellular",1,181,1,"Kia","Sedona",2019,"M","","",TRUE,1,TRUE,33,"management","single","tertiary",0,1962,0,0,"Monday",13,"failure",6.04999999999999,NA,3.68360721084885,259
"800",4227,"HH3ec7dbbe37","cellular",18,"mar",1,-1,0,NA,NA,0.894642857142857,0.105357142857143,0.494222222222222,0.482,0.518,0.48,0.52,0.468,0.532,0.220927960648243,0.731058578630005,0.268941421369995,0.723404255319149,0.276595744680851,"cellular",1,-1,0,"Honda","Prelude",2006,"F","","",FALSE,5,FALSE,25,"blue-collar","single","secondary",0,303,0,0,"Wednesday",10,NA,4.41666666666666,NA,2.22089430890799,464
"801",4904,"HH668a7b3eec","cellular",6,"may",1,-1,0,NA,NA,0.894642857142857,0.105357142857143,0.255333333333333,0.696,0.304,0.61,0.39,0.8,0.2,0.248750135086758,0.268941421369995,0.731058578630005,0.595744680851064,0.404255319148936,"cellular",1,-1,0,"Buick","LaCrosse",2018,"F","","",TRUE,2,FALSE,27,"unemployed","single","secondary",0,0,1,0,"Wednesday",12,NA,2.54999999999992,NA,2.13467104063608,476
"802",4995,"HHab31aab606","cellular",17,"apr",1,325,1,"other",NA,0.222222222222222,0.777777777777778,0.756333333333333,0.224,0.776,0.3,0.7,0.178,0.822,0.958741459884523,0.00669285092428473,0.993307149075715,0.638297872340426,0.361702127659574,"cellular",1,325,1,"Pontiac","Trans Sport",2000,"F","","",FALSE,3,TRUE,35,"blue-collar","married","secondary",0,293,1,0,"Friday",10,"other",16.95,NA,4.43078705451307,149
"803",4127,"HH10a45eda62","cellular",4,"may",5,346,3,"failure",NA,0.894642857142857,0.105357142857143,0.103666666666667,0.896,0.104,0.93,0.07,0.942,0.058,0.255287571579112,0.268941421369995,0.731058578630005,0.617021276595745,0.382978723404255,"cellular",5,346,3,"Buick","LaCrosse",2019,"F","","",FALSE,3,TRUE,29,"blue-collar","single","secondary",0,369,1,0,"Monday",16,"failure",2.89999999999997,NA,1.4513944448914,584
"804",4553,"HHbde6db8d70","cellular",16,"dec",2,196,1,"success",NA,0.148936170212766,0.851063829787234,0.749555555555556,0.242,0.758,0.16,0.84,0.264,0.736,0.913855681241397,0.268941421369995,0.731058578630005,0.234042553191489,0.765957446808511,"cellular",2,196,1,"Lotus","Esprit",2013,"M","","",TRUE,4,TRUE,57,"retired","married","secondary",0,5313,0,0,"Wednesday",17,"success",4.71666666666671,NA,4.68207985522575,109
"805",4256,"HH0e32ad0df6","telephone",4,"feb",2,-1,0,NA,NA,0.294964028776978,0.705035971223022,0.747166666666667,0.304,0.696,0.32,0.68,0.22,0.78,0.999952524648852,0.0474258731775666,0.952574126822433,0.723404255319149,0.276595744680851,"telephone",2,-1,0,"Porsche","Panamera",2019,"M","","",FALSE,3,TRUE,46,"admin.","married","primary",0,96,0,0,"Tuesday",9,NA,2.51666666666669,NA,4.09020584272631,202
"806",4382,"HH5e3e86a5d2","cellular",13,"aug",2,-1,0,NA,NA,0.894642857142857,0.105357142857143,0.296055555555556,0.676,0.324,0.74,0.26,0.718,0.282,0.291049090468325,0.268941421369995,0.731058578630005,0.74468085106383,0.25531914893617,"cellular",2,-1,0,"Chevrolet","HHR Panel",2016,"F","","",FALSE,4,TRUE,51,"blue-collar","married","primary",0,97,0,0,"Thursday",14,NA,4.76666666666656,NA,1.95773487042332,496
"807",4754,"HH2b7188629c","cellular",11,"feb",1,183,1,"failure",NA,0.222222222222222,0.777777777777778,0.519888888888889,0.49,0.51,0.54,0.46,0.584,0.416,0.605237683689991,0.731058578630005,0.268941421369995,0.468085106382979,0.531914893617021,"cellular",1,183,1,"BMW","330",2015,"F","","Alaska Native",TRUE,1,TRUE,75,"retired","married","secondary",0,291,0,0,"Tuesday",9,"failure",8.58333333333329,NA,2.96463409276479,364
"808",4642,"HH56633c49d7","cellular",21,"nov",2,-1,0,NA,NA,0.894642857142857,0.105357142857143,0.133,0.868,0.132,0.87,0.13,0.89,0.11,9.99213731552484e-06,0.0474258731775666,0.952574126822433,0.787234042553192,0.212765957446809,"cellular",2,-1,0,"Mazda","MPV",2001,"M","$177.15 ","",TRUE,5,FALSE,40,"blue-collar","married","secondary",0,-648,1,0,"Saturday",10,NA,4.6666666666667,NA,1.64269722712638,547
"809",4106,"HHa355fad73a","telephone",28,"jul",3,-1,0,NA,NA,0.894642857142857,0.105357142857143,0.386888888888889,0.582,0.418,0.53,0.47,0.526,0.474,0.368906771831617,0.268941421369995,0.731058578630005,0.553191489361702,0.446808510638298,"telephone",3,-1,0,"Mercedes-Benz","",2019,"F","","",FALSE,3,TRUE,25,"management","single","tertiary",0,155,1,0,"Tuesday",16,NA,3.2166666666668,NA,2.64522423212545,410
"810",4684,"HH1179ad815e","cellular",18,"sep",2,88,2,"other",NA,0.878048780487805,0.121951219512195,0.247666666666667,0.752,0.248,0.61,0.39,0.84,0.16,0.0180846275441762,0.0474258731775666,0.952574126822433,0.361702127659574,0.638297872340426,"cellular",2,88,2,"Hummer","H2",2014,"M","","Apache",FALSE,1,FALSE,70,"retired","married","tertiary",0,44,0,0,"Friday",17,"other",18.4,NA,2.51082321867505,428
"811",4733,"HH4e4def3e13","cellular",4,"may",3,-1,0,NA,NA,0.222222222222222,0.777777777777778,0.9625,0.034,0.966,0.09,0.91,0.02,0.98,0.983744301313103,0.00669285092428473,0.993307149075715,0.340425531914894,0.659574468085106,"cellular",3,-1,0,"Kia","Soul",2019,"F","","",TRUE,5,TRUE,26,"technician","single","secondary",0,237,1,0,"Monday",12,NA,18.1833333333334,NA,5.2866593949386,21
"812",4155,"HH7735c485f7",NA,20,"jun",1,-1,0,NA,NA,0.878048780487805,0.121951219512195,0.164555555555556,0.85,0.15,0.78,0.22,0.938,0.062,3.64532437513399e-05,0.993307149075715,0.00669285092428486,0.638297872340426,0.361702127659574,"not provided",1,-1,0,"Audi","90",2004,"F","","Taiwanese",FALSE,4,TRUE,44,"services","married","secondary",0,522,0,1,"Saturday",12,NA,15.1833333333334,NA,0.922346198096055,714
"813",4976,"HH07a72b3c4e","telephone",4,"jun",1,-1,0,NA,NA,0.894642857142857,0.105357142857143,0.105722222222222,0.898,0.102,0.94,0.06,0.912,0.088,0.222604583747395,0.952574126822433,0.0474258731775668,0.659574468085106,0.340425531914894,"telephone",1,-1,0,"","Boxster",2016,"F","","",TRUE,1,TRUE,50,"entrepreneur","married","secondary",0,78,0,0,"Thursday",16,NA,2.38333333333344,NA,0.743208547949603,789
"814",4255,"HHb5d742ecdd","cellular",4,"may",5,-1,0,NA,NA,0.894642857142857,0.105357142857143,0.0428888888888888,0.92,0.08,0.89,0.11,0.968,0.032,0.0372819036039124,0.952574126822433,0.0474258731775668,0.574468085106383,0.425531914893617,"cellular",5,-1,0,"Honda","Pilot",2014,"F","","",TRUE,3,FALSE,34,"management","single","tertiary",0,2187,1,0,"Monday",16,NA,0.433333333333294,NA,0.800314930928327,765
"815",4033,"HHf6488e19b7","cellular",9,"apr",4,316,3,"failure",NA,0.222222222222222,0.777777777777778,0.833277777777778,0.184,0.816,0.2,0.8,0.156,0.844,0.751869026701332,0.268941421369995,0.731058578630005,0.617021276595745,0.382978723404255,"cellular",4,316,3,"Bentley","Azure",2018,"M","","",FALSE,2,FALSE,41,"services","married","secondary",0,803,1,0,"Thursday",13,"failure",9.86666666666672,NA,4.35181507981204,160
"816",4122,"HHc8b5d8c4a1","cellular",8,"may",4,-1,0,NA,NA,0.894642857142857,0.105357142857143,0.0601111111111111,0.874,0.126,0.83,0.17,0.918,0.082,0.0968397295739208,0.268941421369995,0.731058578630005,0.851063829787234,0.148936170212766,"cellular",4,-1,0,"Eagle","Talon",2002,"F","","",FALSE,2,TRUE,55,"blue-collar","married","secondary",0,1569,1,0,"Friday",9,NA,2.60000000000001,NA,1.36335189169991,604
"817",4194,"HHccd3a5ad55","cellular",15,"jul",5,181,2,"failure",NA,0.346938775510204,0.653061224489796,0.499666666666667,0.484,0.516,0.53,0.47,0.492,0.508,0.347778343439794,0.731058578630005,0.268941421369995,0.595744680851064,0.404255319148936,"cellular",5,181,2,"","Quest",2019,"F","","Argentinian",FALSE,3,TRUE,66,"retired","married","secondary",0,154,0,0,"Wednesday",9,"failure",4.46666666666667,NA,2.82025796500873,388
"818",4664,"HHf47f9e3670",NA,13,"may",6,-1,0,NA,NA,0.894642857142857,0.105357142857143,0.00355555555555534,0.99,0.01,0.98,0.02,0.994,0.006,0.0119096484889394,0.993307149075715,0.00669285092428486,0.914893617021277,0.0851063829787234,"not provided",6,-1,0,"Volkswagen","Jetta",2019,"F","","",FALSE,4,FALSE,39,"blue-collar","married","secondary",0,130,1,0,"Wednesday",10,NA,2.34999999999997,NA,0.233156376760151,991
"819",4612,"HH5344dd6821","cellular",28,"jan",1,-1,0,NA,NA,0.894642857142857,0.105357142857143,0.0112222222222221,0.992,0.008,0.99,0.01,0.996,0.004,1.43174457058546e-05,0.952574126822433,0.0474258731775668,0.723404255319149,0.276595744680851,"cellular",1,-1,0,"Ford","Edge",2017,"M","","",TRUE,2,FALSE,36,"blue-collar","married","primary",0,70,1,0,"Tuesday",16,NA,2.73333333333333,NA,0.451378760715561,918
"820",4253,"HHdcd13ff5d0","cellular",25,"aug",4,-1,0,NA,NA,0.894642857142857,0.105357142857143,0.3665,0.634,0.366,0.68,0.32,0.566,0.434,0.465533579000103,0.268941421369995,0.731058578630005,0.617021276595745,0.382978723404255,"cellular",4,-1,0,"Toyota","Paseo",2003,"M","","",TRUE,3,FALSE,31,"technician","single","tertiary",0,244,0,0,"Tuesday",11,NA,2.83333333333335,NA,2.3393944448914,450
"821",4790,"HH8d314edda3","cellular",25,"aug",7,-1,0,NA,NA,0.894642857142857,0.105357142857143,0.128722222222222,0.816,0.184,0.78,0.22,0.876,0.124,0.269782221255986,0.731058578630005,0.268941421369995,0.404255319148936,0.595744680851064,"cellular",7,-1,0,"Pontiac","1000",1995,"M","","",TRUE,4,FALSE,60,"retired","married","primary",0,155,0,0,"Tuesday",17,NA,1.91666666666659,NA,1.4980432450782,573
"822",4336,"HHe0d4f460cb","cellular",5,"may",1,-1,0,NA,NA,0.222222222222222,0.777777777777778,0.946388888888889,0.04,0.96,0.11,0.89,0.02,0.98,0.952819251451786,0.00669285092428473,0.993307149075715,0.574468085106383,0.425531914893617,"cellular",1,-1,0,"Cadillac","SRX",2019,"M","","",TRUE,3,FALSE,44,"services","divorced","secondary",0,-368,1,0,"Tuesday",14,NA,14.9166666666667,NA,5.02661684174711,53
"823",4383,"HH68c2f339f1","cellular",24,"apr",2,81,3,"failure",NA,0.787671232876712,0.212328767123288,0.161388888888889,0.84,0.16,0.75,0.25,0.896,0.104,0.125853928549682,0.268941421369995,0.731058578630005,0.574468085106383,0.425531914893617,"cellular",2,81,3,"Lincoln","Town Car",1998,"F","","",FALSE,2,FALSE,29,"management","single","tertiary",0,224,1,0,"Friday",13,"failure",1.0833333333334,NA,1.88291926064691,509
"824",4719,"HH060e64e1a5","cellular",8,"aug",7,-1,0,NA,NA,0.878048780487805,0.121951219512195,0.168777777777778,0.792,0.208,0.77,0.23,0.866,0.134,0.00212696453838528,0.268941421369995,0.731058578630005,0.702127659574468,0.297872340425532,"cellular",7,-1,0,"Ford","Expedition EL",2017,"F","","Crow",TRUE,1,TRUE,39,"management","married","tertiary",0,1795,0,0,"Saturday",17,NA,15.3666666666668,NA,1.72288213856773,538
"825",4704,"HHf971d64349","cellular",20,"apr",3,-1,0,NA,NA,0.787671232876712,0.212328767123288,0.431722222222222,0.54,0.46,0.56,0.44,0.606,0.394,0.529070139685384,0.268941421369995,0.731058578630005,0.446808510638298,0.553191489361702,"cellular",3,-1,0,"Maserati","Spyder",2015,"F","","",TRUE,4,FALSE,35,"management","single","tertiary",0,62,1,0,"Monday",11,NA,3.55,NA,2.79057883511499,394
"826",4678,"HHdf7d6e6092",NA,19,"jun",1,-1,0,NA,NA,0.894642857142857,0.105357142857143,0.0644999999999999,0.91,0.09,0.85,0.15,0.928,0.072,0.0455572092602244,0.952574126822433,0.0474258731775668,0.74468085106383,0.25531914893617,"not provided",1,-1,0,"Ford","Focus ST",2019,"F","","Aleut",FALSE,2,FALSE,59,"retired","married","primary",0,143,1,0,"Friday",12,NA,0.183333333333255,NA,0.72010216497088,797
"827",4279,"HH32b59f3b41","cellular",22,"jul",1,-1,0,NA,NA,0.222222222222222,0.777777777777778,0.9315,0.082,0.918,0.12,0.88,0.076,0.924,0.947421833944696,0.268941421369995,0.731058578630005,0.595744680851064,0.404255319148936,"cellular",1,-1,0,"Ford","Econoline E150",2007,"M","","",TRUE,2,TRUE,33,"admin.","single","secondary",0,241,0,0,"Wednesday",14,NA,8.16666666666661,NA,4.63509167555672,121
"828",4015,"HHedb9835ae9",NA,28,"may",1,-1,0,NA,NA,0.787671232876712,0.212328767123288,0.118944444444444,0.886,0.114,0.89,0.11,0.866,0.134,3.80836495389763e-06,0.731058578630005,0.268941421369995,0.74468085106383,0.25531914893617,"not provided",1,-1,0,"Hyundai","Accent",2016,"M","$614.34 ","",FALSE,2,FALSE,29,"management","married","tertiary",0,168,1,0,"Thursday",10,NA,1.98333333333338,NA,1.09458933742945,659
"829",4821,"HH24950c7841","cellular",14,"aug",1,403,5,"success",NA,0.222222222222222,0.777777777777778,0.891277777777778,0.09,0.91,0.08,0.92,0.116,0.884,0.969125075571043,0.00669285092428473,0.993307149075715,0.0851063829787234,0.914893617021277,"cellular",1,403,5,"Land Rover","Defender",2005,"M","","",FALSE,5,FALSE,47,"unemployed","married","secondary",0,926,0,0,"Friday",16,"success",7.26666666666663,NA,5.39997854387477,12
"830",4156,"HHe46131e96d","cellular",21,"nov",2,-1,0,NA,NA,0.222222222222222,0.777777777777778,0.494888888888889,0.476,0.524,0.39,0.61,0.476,0.524,0.270380140586361,0.731058578630005,0.268941421369995,0.659574468085106,0.340425531914894,"cellular",2,-1,0,"Chevrolet","Silverado 2500",2016,"M","","",TRUE,3,FALSE,41,"entrepreneur","married","primary",0,39,1,0,"Saturday",13,NA,9.14999999999999,NA,3.04514473106267,352
"831",4197,"HH4748739633","cellular",11,"may",1,286,2,"failure",NA,0.894642857142857,0.105357142857143,0.405722222222222,0.626,0.374,0.7,0.3,0.7,0.3,3.22423954977907e-05,0.0474258731775666,0.952574126822433,0.702127659574468,0.297872340425532,"cellular",1,286,2,"Mitsubishi","Eclipse",2005,"F","$1,212.93 ","",TRUE,5,TRUE,58,"services","married","secondary",0,1301,1,0,"Monday",17,"failure",4.35000000000004,NA,2.32980361010511,453
"832",4996,"HH68a6d55760","cellular",15,"jun",1,-1,0,NA,NA,0.894642857142857,0.105357142857143,0.120888888888889,0.876,0.124,0.86,0.14,0.876,0.124,0.0789472127298804,0.952574126822433,0.0474258731775668,0.595744680851064,0.404255319148936,"cellular",1,-1,0,"Chevrolet","Venture",2007,"F","","Korean",FALSE,5,FALSE,31,"admin.","single","secondary",0,131,1,0,"Monday",13,NA,2.51666666666669,NA,0.945038335183646,709
"833",4490,"HHe787f56b64","cellular",29,"oct",1,269,1,"failure",NA,0.294964028776978,0.705035971223022,0.735166666666667,0.364,0.636,0.35,0.65,0.29,0.71,0.78024598125376,0.268941421369995,0.731058578630005,0.787234042553192,0.212765957446809,"cellular",1,269,1,"Acura","TL",2009,"F","","",TRUE,4,TRUE,61,"blue-collar","married","secondary",0,272,0,0,"Thursday",15,"failure",5.30000000000003,NA,3.64486050729984,275
"834",4154,"HHb8a2625f16","cellular",28,"aug",2,-1,0,NA,NA,0.222222222222222,0.777777777777778,0.827388888888889,0.168,0.832,0.35,0.65,0.15,0.85,0.635710008502976,0.268941421369995,0.731058578630005,0.765957446808511,0.234042553191489,"cellular",2,-1,0,"Subaru","Tribeca",2018,"M","","",TRUE,2,FALSE,34,"technician","married","secondary",0,1,0,0,"Friday",12,NA,8.91666666666673,NA,4.07487890959927,208
"835",4447,"HHcf2e678ba3",NA,9,"jun",1,-1,0,NA,NA,0.787671232876712,0.212328767123288,0.164,0.832,0.168,0.85,0.15,0.816,0.184,0.117652936884878,0.952574126822433,0.0474258731775668,0.851063829787234,0.148936170212766,"not provided",1,-1,0,"Pontiac","Trans Sport",2000,"F","","",TRUE,4,FALSE,58,"entrepreneur","married","tertiary",0,2920,1,0,"Tuesday",10,NA,2.26666666666665,NA,0.91069081051362,721
"836",4525,"HH9a6c8fb2ca",NA,6,"may",1,-1,0,NA,NA,0.894642857142857,0.105357142857143,0.041611111111111,0.98,0.02,0.99,0.01,0.96,0.04,0.0747681307907053,0.952574126822433,0.0474258731775668,0.765957446808511,0.234042553191489,"not provided",1,-1,0,"","Rio",2017,"M","","",FALSE,2,FALSE,36,"self-employed","married","tertiary",0,107,1,0,"Wednesday",15,NA,2.43333333333329,NA,0.456825569226199,915
"837",4522,"HHc213f74b37","cellular",17,"jul",2,-1,0,NA,NA,0.888888888888889,0.111111111111111,0.0648888888888888,0.916,0.084,0.85,0.15,0.938,0.062,5.34016705489613e-06,0.731058578630005,0.268941421369995,0.702127659574468,0.297872340425532,"cellular",2,-1,0,"BMW","X3",2018,"M","$683.98 ","",TRUE,5,FALSE,34,"management","married","secondary",0,29,0,1,"Friday",10,NA,1.56666666666662,NA,0.973924872906638,698
"838",4291,"HH01f6bd1972","cellular",11,"may",2,-1,0,NA,NA,0.894642857142857,0.105357142857143,0.0823333333333333,0.918,0.082,0.88,0.12,0.962,0.038,0.0834743793844495,0.952574126822433,0.0474258731775668,0.595744680851064,0.404255319148936,"cellular",2,-1,0,"Lexus","ES",2005,"M","","",TRUE,2,FALSE,46,"blue-collar","married","primary",0,-339,1,1,"Monday",13,NA,3.03333333333338,NA,0.797038335183646,767
"839",4205,"HH6e55bc4e1a","cellular",9,"mar",1,90,4,"success",NA,0.148936170212766,0.851063829787234,0.914111111111111,0.084,0.916,0.12,0.88,0.076,0.924,0.902372363512805,0.00669285092428473,0.993307149075715,0.319148936170213,0.680851063829787,"cellular",1,90,4,"Mercury","Sable",2008,"F","","",FALSE,2,TRUE,35,"technician","married","secondary",0,294,1,0,"Monday",15,"success",5.01666666666676,NA,5.24522204269274,27
"840",4055,"HH00c2bb01af","cellular",6,"feb",2,-1,0,NA,NA,0.894642857142857,0.105357142857143,0.114,0.864,0.136,0.84,0.16,0.922,0.078,0.0919449253326515,0.731058578630005,0.268941421369995,0.723404255319149,0.276595744680851,"cellular",2,-1,0,"GMC","Sierra",2017,"M","","",FALSE,3,FALSE,33,"technician","single","secondary",0,211,1,1,"Thursday",15,NA,3.6166666666667,NA,1.02489430890799,684
"841",4229,"HHf2d53b45f0",NA,3,"jun",1,-1,0,NA,NA,0.787671232876712,0.212328767123288,0.0599999999999999,0.954,0.046,0.95,0.05,0.958,0.042,1.43479839670687e-06,0.731058578630005,0.268941421369995,0.872340425531915,0.127659574468085,"not provided",1,-1,0,"Ford","F-Series Super Duty",2018,"F","$812.82 ","",FALSE,1,FALSE,42,"blue-collar","married","primary",0,187,1,0,"Wednesday",12,NA,0.716666666666566,NA,0.746929762961368,786
"842",4881,"HH1d05a7ffb3","cellular",13,"may",3,-1,0,NA,NA,0.787671232876712,0.212328767123288,0.312,0.666,0.334,0.64,0.36,0.706,0.294,0.253153971431264,0.268941421369995,0.731058578630005,0.723404255319149,0.276595744680851,"cellular",3,-1,0,"GMC","Envoy",2015,"F","","",TRUE,4,TRUE,36,"services","single","secondary",0,328,1,0,"Wednesday",13,NA,3.23333333333325,NA,2.20798309043414,466
"843",4628,"HHd48c4b1558","cellular",15,"may",1,175,3,"other",NA,0.878048780487805,0.121951219512195,0.176722222222222,0.826,0.174,0.79,0.21,0.892,0.108,0.000214138400796103,0.952574126822433,0.0474258731775668,0.553191489361702,0.446808510638298,"cellular",1,175,3,"Ford","Expedition EL",2018,"F","","",TRUE,1,TRUE,32,"technician","single","tertiary",0,1710,1,0,"Friday",12,"other",7.31666666666664,NA,1.10818560332806,652
"844",4709,"HHd7988309d1",NA,11,"jun",1,-1,0,NA,NA,0.222222222222222,0.777777777777778,0.528,0.41,0.59,0.51,0.49,0.39,0.61,0.588910608873406,0.952574126822433,0.0474258731775668,0.723404255319149,0.276595744680851,"not provided",1,-1,0,"Bentley","Continental Super",2019,"M","","Spaniard",TRUE,1,TRUE,49,"management","married","tertiary",0,64,0,0,"Thursday",14,NA,9.7666666666667,NA,2.7917993956362,393
"845",4361,"HHc078281c45","cellular",17,"dec",2,127,3,"success",NA,0.148936170212766,0.851063829787234,0.957888888888889,0.026,0.974,0.04,0.96,0.024,0.976,0.888569652488922,0.0474258731775666,0.952574126822433,0.127659574468085,0.872340425531915,"cellular",2,127,3,"Buick","LaCrosse",2015,"M","","",FALSE,5,FALSE,34,"services","married","secondary",0,1337,0,0,"Thursday",13,"success",5.4999999999999,NA,5.58597838214158,3
"846",4233,"HH1085b60579","telephone",5,"feb",9,8,13,"other",NA,0.894642857142857,0.105357142857143,0.298888888888889,0.774,0.226,0.75,0.25,0.738,0.262,0.110679479128607,0.952574126822433,0.0474258731775668,0.48936170212766,0.51063829787234,"telephone",9,8,13,"Honda","Fit",2019,"M","","Spaniard",TRUE,2,TRUE,36,"student","single","secondary",0,904,0,0,"Wednesday",16,"other",0.600000000000094,NA,1.40142131390705,595
"847",4062,"HH73ebaa9902",NA,14,"may",1,-1,0,NA,NA,0.222222222222222,0.777777777777778,0.709833333333334,0.342,0.658,0.28,0.72,0.262,0.738,0.98882518744794,0.268941421369995,0.731058578630005,0.638297872340426,0.361702127659574,"not provided",1,-1,0,"Toyota","Matrix",2016,"M","","",TRUE,5,TRUE,41,"blue-collar","single","primary",0,1618,1,0,"Thursday",9,NA,25.8833333333333,NA,3.98653848406736,221
"848",4694,"HHd76817ee3c","cellular",8,"aug",4,-1,0,NA,NA,0.222222222222222,0.777777777777778,0.446,0.55,0.45,0.48,0.52,0.524,0.476,0.810580449025101,0.731058578630005,0.268941421369995,0.680851063829787,0.319148936170213,"cellular",4,-1,0,"Ford","F250",2015,"M","","Asian Indian",TRUE,2,TRUE,51,"blue-collar","married","primary",0,257,0,0,"Saturday",11,NA,7.55000000000006,NA,2.81186813531799,390
"849",4235,"HHad16cc03ad","cellular",20,"nov",1,91,1,"failure",NA,0.894642857142857,0.105357142857143,0.0588333333333333,0.942,0.058,0.89,0.11,0.954,0.046,0.0529828773321089,0.268941421369995,0.731058578630005,0.723404255319149,0.276595744680851,"cellular",1,91,1,"Volkswagen","GLI",2019,"M","","",FALSE,4,FALSE,33,"technician","divorced","secondary",0,557,1,0,"Friday",12,"failure",1.4833333333333,NA,1.327011466168,613
"850",4849,"HH5dbba13158","cellular",21,"jul",1,-1,0,NA,NA,0.894642857142857,0.105357142857143,0.0567222222222222,0.952,0.048,0.89,0.11,0.966,0.034,0.067417226868774,0.952574126822433,0.0474258731775668,0.723404255319149,0.276595744680851,"cellular",1,-1,0,"Audi","S8",2017,"M","","",TRUE,5,FALSE,43,"management","divorced","tertiary",0,0,1,0,"Tuesday",16,NA,1.84999999999997,NA,0.621378760715561,832.5
"851",4820,"HH8e1b8c0ab9","telephone",11,"may",4,-1,0,NA,NA,0.878048780487805,0.121951219512195,0.595555555555555,0.458,0.542,0.41,0.59,0.412,0.588,0.90315816821519,0.0474258731775666,0.952574126822433,0.638297872340426,0.361702127659574,"telephone",4,-1,0,"Honda","Insight",2019,"M","","",TRUE,3,FALSE,36,"services","married","secondary",0,3064,1,0,"Monday",15,NA,19.0499999999999,NA,3.1562274739942,336
"852",4412,"HHb59454c778","telephone",15,"apr",1,181,2,"success",NA,0.148936170212766,0.851063829787234,0.470166666666667,0.546,0.454,0.47,0.53,0.612,0.388,1.4083049346529e-07,0.268941421369995,0.731058578630005,0.48936170212766,0.51063829787234,"telephone",1,181,2,"Fiat","500",2019,"M","$1,320.14 ","",FALSE,4,FALSE,75,"retired","married","secondary",0,3771,0,0,"Wednesday",10,"success",3.08333333333331,NA,3.46476070628958,303
"853",4306,"HHa83c7997cf","cellular",20,"nov",1,-1,0,NA,NA,0.894642857142857,0.105357142857143,0.567333333333333,0.46,0.54,0.44,0.56,0.42,0.58,0.45385042154342,0.268941421369995,0.731058578630005,0.574468085106383,0.425531914893617,"cellular",1,-1,0,"Ford","Taurus",1998,"F","","",TRUE,5,FALSE,33,"self-employed","single","tertiary",0,4996,0,0,"Friday",14,NA,3.83333333333335,NA,2.94194763638076,368
"854",4066,"HHcd26edb2d8","telephone",27,"aug",9,-1,0,NA,NA,0.894642857142857,0.105357142857143,0.0307777777777776,0.968,0.032,0.92,0.08,0.982,0.018,6.75203778667835e-10,0.952574126822433,0.0474258731775668,0.808510638297872,0.191489361702128,"telephone",9,-1,0,"Scion","xD",2019,"M","$152.49 ","",TRUE,5,FALSE,39,"management","single","secondary",0,113,1,0,"Thursday",16,NA,0.383333333333447,NA,0.474272377736837,905
