"","Communication_catP","Communication_catB","NoOfContacts","DaysPassed","PrevAttempts","carMake_catP","carMake_catB","carModel_catP","carModel_catB","carYr","annualDonations_catP","annualDonations_catB","EstRace_catP","EstRace_catB","PetsPurchases","DigitalHabits_5_AlwaysOn","AffluencePurchases","Age","Job_catP","Job_catB","Marital_catP","Marital_catB","Education_catP","Education_catB","DefaultOnRecord","RecentBalance","HHInsurance","CarLoan","Weekday_catP","Weekday_catB","CallDayTime","past_Outcome_catP","past_Outcome_catB","call_dur_min","Communication_lev_x_cellular","Communication_lev_x_not_provided","Communication_lev_x_telephone","carMake_lev_x_","carMake_lev_x_Audi","carMake_lev_x_BMW","carMake_lev_x_Chevrolet","carMake_lev_x_Dodge","carMake_lev_x_Ford","carMake_lev_x_GMC","carMake_lev_x_Honda","carMake_lev_x_Lexus","carMake_lev_x_Mazda","carMake_lev_x_Mercedes_minus_Benz","carMake_lev_x_Mitsubishi","carMake_lev_x_Nissan","carMake_lev_x_Pontiac","carMake_lev_x_Toyota","carMake_lev_x_Volkswagen","carModel_lev_x_","headOfhouseholdGender_lev_x_F","headOfhouseholdGender_lev_x_M","annualDonations_lev_x_","EstRace_lev_x_","Job_lev_x_admin_","Job_lev_x_blue_minus_collar","Job_lev_x_entrepreneur","Job_lev_x_housemaid","Job_lev_x_management","Job_lev_x_retired","Job_lev_x_self_minus_employed","Job_lev_x_services","Job_lev_x_student","Job_lev_x_technician","Job_lev_x_unemployed","Marital_lev_x_divorced","Marital_lev_x_married","Marital_lev_x_single","Education_lev_NA","Education_lev_x_primary","Education_lev_x_secondary","Education_lev_x_tertiary","Weekday_lev_x_Friday","Weekday_lev_x_Monday","Weekday_lev_x_Saturday","Weekday_lev_x_Sunday","Weekday_lev_x_Thursday","Weekday_lev_x_Tuesday","Weekday_lev_x_Wednesday","past_Outcome_lev_NA","past_Outcome_lev_x_failure","past_Outcome_lev_x_other","past_Outcome_lev_x_success","Y_AcceptedOffer"
"3106",0.70775,0.256221076833498,2,-1,0,0.02825,-0.200278706698687,0.00075,-9.90768584322111,2012,0.00025,-8.80914021677555,0.76275,0.0157348660073867,1,1,0,35,0.22325,0.155955944407796,0.576,-0.167363876166577,0.3205,0.273200167612751,0,3889,1,0,0.199,-0.112206305551059,10,0.7605,-0.246328973197271,4.41666666666666,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
"3107",0.2255,-1.07324444001214,1,-1,0,0.08325,0.0679161282287491,0.0015,-0.29182203129644,2013,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,2,1,29,0.22325,0.155955944407796,0.30325,0.250976518675894,0.3205,0.273200167612751,0,1566,1,0,0.199,-0.112206305551059,15,0.7605,-0.246328973197271,3.88333333333335,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
"3108",0.70775,0.256221076833498,2,339,2,0.03775,-0.0989426736792806,0.00375,-0.610284852657775,2019,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,2,1,43,0.22325,0.155955944407796,0.576,-0.167363876166577,0.04225,0.270938487049215,0,275,0,0,0.199,-0.112206305551059,10,0.10925,0.00726392295639489,1.81666666666666,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"3109",0.70775,0.256221076833498,2,-1,0,0.08325,0.0679161282287491,0.003,-1.99650421846484,1992,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,2,0,29,0.18975,-0.501196988105118,0.12075,0.138935995623541,0.497,-0.142933695421941,0,291,1,0,0.1075,0.644349954469265,9,0.7605,-0.246328973197271,6.75000000000002,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
"3110",0.70775,0.256221076833498,1,-1,0,0.08125,0.122586921477013,0.00525,0.11362085549996,2013,0.892,-0.011410495784355,0.00475,-0.371880763782841,0,1,0,58,0.06225,0.750177497737627,0.576,-0.167363876166577,0.497,-0.142933695421941,0,195,0,0,0.0365,0.704982141572747,14,0.7605,-0.246328973197271,0.683333333333334,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"3111",0.70775,0.256221076833498,3,354,2,0.026,0.247149767992182,0.001,0.401300150200969,2013,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,4,1,29,0.18975,-0.501196988105118,0.576,-0.167363876166577,0.497,-0.142933695421941,0,339,1,0,0.17025,-0.325072445401848,10,0.10925,0.00726392295639489,1.05,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"3112",0.70775,0.256221076833498,2,295,2,0.04725,-0.0395664031725127,0.003,0.737766672634425,2009,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,5,0,31,0.11475,0.00852804446818067,0.30325,0.250976518675894,0.497,-0.142933695421941,0,0,1,0,0.199,-0.112206305551059,15,0.10925,0.00726392295639489,14.9166666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
"3113",0.2255,-1.07324444001214,2,-1,0,0.08125,0.122586921477013,0.00175,0.113626410839473,2019,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,4,0,47,0.18975,-0.501196988105118,0.12075,0.138935995623541,0.14025,-0.228333385040276,0,126,1,0,0.192,0.0379807602533071,13,0.7605,-0.246328973197271,40.9333333333334,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
"3114",0.2255,-1.07324444001214,10,-1,0,0.02625,0.382251991514675,0.001,-0.697245476244598,2019,0.892,-0.011410495784355,0.0025,0.806756925149407,1,2,1,57,0.22325,0.155955944407796,0.12075,0.138935995623541,0.3205,0.273200167612751,0,461,1,0,0.199,-0.112206305551059,12,0.7605,-0.246328973197271,2.36666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
"3115",0.70775,0.256221076833498,2,-1,0,0.08125,0.122586921477013,0.00275,0.960905224061132,2009,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,4,0,50,0.18975,-0.501196988105118,0.576,-0.167363876166577,0.14025,-0.228333385040276,0,4108,1,0,0.17025,-0.325072445401848,10,0.7605,-0.246328973197271,8.76666666666662,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"3117",0.70775,0.256221076833498,1,-1,0,0.08325,0.0679161282287491,0.00125,1.78751951600803,2019,0.892,-0.011410495784355,0.003,-0.291834530593347,0,1,0,20,0.03275,1.08301751163723,0.30325,0.250976518675894,0.04225,0.270938487049215,0,755,0,0,0.19425,0.0978342893645614,12,0.7605,-0.246328973197271,4.73333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
"3120",0.70775,0.256221076833498,1,-1,0,0.01975,0.0168894486284429,0.0015,-10.600816357531,2014,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,3,1,35,0.18975,-0.501196988105118,0.30325,0.250976518675894,0.14025,-0.228333385040276,0,-4,1,0,0.1075,0.644349954469265,12,0.7605,-0.246328973197271,2.9666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"3121",0.70775,0.256221076833498,3,-1,0,0.08325,0.0679161282287491,0.002,-1.54452428946626,2017,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,2,0,36,0.18975,-0.501196988105118,0.576,-0.167363876166577,0.497,-0.142933695421941,0,1550,0,0,0.17025,-0.325072445401848,11,0.7605,-0.246328973197271,0.283333333333351,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
"3122",0.2255,-1.07324444001214,2,-1,0,0.01425,-0.371886746591667,0.001,-10.1953595825826,2010,0.00025,-8.80914021677555,0.76275,0.0157348660073867,0,5,1,45,0.165,-0.0677185949869056,0.576,-0.167363876166577,0.497,-0.142933695421941,0,999,1,0,0.1005,-0.525461351570046,17,0.7605,-0.246328973197271,10.9333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"3123",0.06675,0.243671324560982,3,92,9,0.01825,0.0976185812544489,0.00125,-0.00414829193494404,2016,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,2,1,67,0.06225,0.750177497737627,0.576,-0.167363876166577,0.04225,0.270938487049215,0,2540,0,0,0.1075,0.644349954469265,12,0.0815,2.51927284238683,4.65000000000009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"3125",0.70775,0.256221076833498,2,-1,0,0.021,0.401300150200969,0.00425,0.51908179698486,2003,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,4,0,60,0.18975,-0.501196988105118,0.576,-0.167363876166577,0.3205,0.273200167612751,0,759,0,0,0.1005,-0.525461351570046,14,0.7605,-0.246328973197271,4.25000000000002,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
"3126",0.70775,0.256221076833498,2,102,2,0.04475,-0.160510367030132,0.0015,-10.600816357531,2018,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,5,1,52,0.02725,-0.264446742359736,0.576,-0.167363876166577,0.14025,-0.228333385040276,0,618,1,1,0.1075,0.644349954469265,14,0.10925,0.00726392295639489,5.86666666666673,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"3127",0.70775,0.256221076833498,4,-1,0,0.0035,0.401300150200969,0.00125,-0.00414829193494404,2019,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,5,0,34,0.165,-0.0677185949869056,0.30325,0.250976518675894,0.3205,0.273200167612751,0,228,1,0,0.192,0.0379807602533071,9,0.7605,-0.246328973197271,6.44999999999997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
"3128",0.2255,-1.07324444001214,1,-1,0,0.08125,0.122586921477013,0.00275,0.960905224061132,1994,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,2,1,57,0.165,-0.0677185949869056,0.576,-0.167363876166577,0.497,-0.142933695421941,0,0,0,0,0.192,0.0379807602533071,11,0.7605,-0.246328973197271,0.733333333333341,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
"3131",0.06675,0.243671324560982,8,-1,0,0.02625,0.382251991514675,0.001,0.401300150200969,2019,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,2,1,30,0.165,-0.0677185949869056,0.576,-0.167363876166577,0.3205,0.273200167612751,0,-340,1,1,0.199,-0.112206305551059,14,0.7605,-0.246328973197271,2.60000000000009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
"3132",0.70775,0.256221076833498,1,-1,0,0.08125,0.122586921477013,0.00125,-0.00414829193494404,1996,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,5,0,49,0.11475,0.00852804446818067,0.12075,0.138935995623541,0.497,-0.142933695421941,0,1718,0,1,0.192,0.0379807602533071,11,0.7605,-0.246328973197271,3.51666666666668,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
"3134",0.06675,0.243671324560982,1,-1,0,0.021,0.401300150200969,0.00425,0.51908179698486,2019,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,1,1,47,0.22325,0.155955944407796,0.576,-0.167363876166577,0.3205,0.273200167612751,0,4386,1,0,0.199,-0.112206305551059,14,0.7605,-0.246328973197271,0.716666666666725,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
"3135",0.70775,0.256221076833498,4,-1,0,0.0105,0.113619466631325,0.0015,2.01065806743474,2002,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,1,1,31,0.0325,0.680013118307736,0.576,-0.167363876166577,0.497,-0.142933695421941,0,6,0,0,0.199,-0.112206305551059,11,0.7605,-0.246328973197271,2.01666666666669,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
"3136",0.70775,0.256221076833498,3,-1,0,0.03075,0.0228643446166484,0.0015,0.401300150200969,2015,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,4,0,28,0.03275,1.08301751163723,0.30325,0.250976518675894,0.497,-0.142933695421941,0,196,0,0,0.199,-0.112206305551059,16,0.7605,-0.246328973197271,7.04999999999998,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
"3137",0.70775,0.256221076833498,3,769,2,0.02625,0.382251991514675,0.002,0.912112440989172,2008,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,3,1,38,0.22325,0.155955944407796,0.576,-0.167363876166577,0.3205,0.273200167612751,0,1477,0,0,0.19425,0.0978342893645614,10,0.10925,0.00726392295639489,6.41666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
"3138",0.70775,0.256221076833498,2,-1,0,0.01825,0.153464672270089,0.03275,0.0464793280612411,2008,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,4,1,31,0.22325,0.155955944407796,0.576,-0.167363876166577,0.3205,0.273200167612751,0,3160,1,0,0.0365,0.704982141572747,9,0.7605,-0.246328973197271,11.4666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
"3140",0.2255,-1.07324444001214,2,-1,0,0.01825,0.0976185812544489,0.00125,-0.00414829193494404,2005,0.892,-0.011410495784355,0.0035,-0.897958592019271,0,2,0,43,0.18975,-0.501196988105118,0.30325,0.250976518675894,0.14025,-0.228333385040276,0,36,1,0,0.1005,-0.525461351570046,11,0.7605,-0.246328973197271,2.71666666666664,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"3141",0.70775,0.256221076833498,4,-1,0,5e-04,0.401300150200969,5e-04,0.401300150200969,1979,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,1,0,26,0.03275,1.08301751163723,0.30325,0.250976518675894,0.3205,0.273200167612751,0,1134,0,0,0.19425,0.0978342893645614,14,0.7605,-0.246328973197271,7.73333333333332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
"3142",0.2255,-1.07324444001214,2,-1,0,0.0075,-0.00416218014870789,0.00075,-0.291797034108685,2017,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,3,0,22,0.18975,-0.501196988105118,0.30325,0.250976518675894,0.497,-0.142933695421941,0,0,1,0,0.19425,0.0978342893645614,11,0.7605,-0.246328973197271,2.98333333333329,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
"3143",0.70775,0.256221076833498,1,-1,0,0.03075,0.0228643446166484,0.00075,1.09439733451062,2017,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,3,0,46,0.22325,0.155955944407796,0.576,-0.167363876166577,0.3205,0.273200167612751,0,1600,1,1,0.19425,0.0978342893645614,14,0.7605,-0.246328973197271,20.7333333333333,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
"3144",0.70775,0.256221076833498,1,91,4,0.021,0.401300150200969,0.001,0.401300150200969,2013,0.892,-0.011410495784355,0.003,0.0648336277675127,0,4,1,66,0.06225,0.750177497737627,0.576,-0.167363876166577,0.3205,0.273200167612751,0,1948,0,0,0.19425,0.0978342893645614,11,0.0815,2.51927284238683,3.6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
"3145",0.2255,-1.07324444001214,2,-1,0,0.03775,-0.0989426736792806,0.00275,0.218981926679237,2009,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,2,0,38,0.165,-0.0677185949869056,0.576,-0.167363876166577,0.497,-0.142933695421941,0,750,1,0,0.192,0.0379807602533071,14,0.7605,-0.246328973197271,4.41666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
"3146",0.70775,0.256221076833498,1,-1,0,0.0125,-1.11503866713915,0.00325,-2.08351483788531,2019,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,2,1,56,0.22325,0.155955944407796,0.576,-0.167363876166577,0.3205,0.273200167612751,0,363,0,0,0.0365,0.704982141572747,10,0.7605,-0.246328973197271,0.816666666666661,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
"3147",0.70775,0.256221076833498,2,-1,0,0.03775,-0.0989426736792806,0.001,-0.697245476244598,1998,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,5,0,59,0.22325,0.155955944407796,0.576,-0.167363876166577,0.3205,0.273200167612751,0,281,0,0,0.192,0.0379807602533071,16,0.7605,-0.246328973197271,7.16666666666661,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
"3148",0.70775,0.256221076833498,4,187,6,0.02625,0.382251991514675,5e-04,10.3048377014861,2014,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,5,0,25,0.18975,-0.501196988105118,0.30325,0.250976518675894,0.497,-0.142933695421941,0,1857,1,0,0.1075,0.644349954469265,14,0.0815,2.51927284238683,4.91666666666658,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
"3149",0.2255,-1.07324444001214,4,-1,0,0.03525,-0.228667174879132,0.00375,-0.610284852657775,2006,0.892,-0.011410495784355,0.00375,-0.610284852657775,0,3,1,53,0.18975,-0.501196988105118,0.576,-0.167363876166577,0.497,-0.142933695421941,0,21522,0,0,0.192,0.0379807602533071,11,0.7605,-0.246328973197271,2.43333333333337,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
"3150",0.70775,0.256221076833498,2,-1,0,0.0075,-0.291842030396476,0.0015,-0.29182203129644,2002,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,2,0,29,0.18975,-0.501196988105118,0.576,-0.167363876166577,0.497,-0.142933695421941,0,580,1,1,0.17025,-0.325072445401848,15,0.7605,-0.246328973197271,21.8500000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
"3151",0.70775,0.256221076833498,3,89,2,0.0145,0.401300150200969,0.00275,0.960905224061132,2019,0.892,-0.011410495784355,0.0025,-0.00415662474746986,0,3,1,25,0.11475,0.00852804446818067,0.30325,0.250976518675894,0.3205,0.273200167612751,0,760,1,0,0.192,0.0379807602533071,9,0.10925,0.00726392295639489,3.71666666666663,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
"3152",0.70775,0.256221076833498,1,350,5,0.034,-0.204834706401174,5e-04,0.401300150200969,2018,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,1,0,38,0.06225,0.750177497737627,0.576,-0.167363876166577,0.04225,0.270938487049215,0,304,0,0,0.1075,0.644349954469265,12,0.04875,0.288359855102989,1.5666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"3153",0.70775,0.256221076833498,2,227,4,0.0185,-0.0380652835327131,0.00175,0.113626410839473,2007,0.00025,9.61174051717858,0.76275,0.0157348660073867,1,1,0,34,0.22325,0.155955944407796,0.576,-0.167363876166577,0.3205,0.273200167612751,0,3301,1,0,0.192,0.0379807602533071,15,0.10925,0.00726392295639489,8.08333333333337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
"3154",0.70775,0.256221076833498,3,-1,0,0.01975,0.0168894486284429,0.001,1.49984577664654,1998,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,5,1,47,0.165,-0.0677185949869056,0.30325,0.250976518675894,0.497,-0.142933695421941,0,-239,1,1,0.19425,0.0978342893645614,16,0.7605,-0.246328973197271,16.2166666666668,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
"3155",0.70775,0.256221076833498,2,-1,0,0.04725,-0.0395664031725127,0.001,1.49984577664654,2011,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,4,1,53,0.22325,0.155955944407796,0.576,-0.167363876166577,0.3205,0.273200167612751,0,618,0,0,0.19425,0.0978342893645614,14,0.7605,-0.246328973197271,1.2166666666668,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
"3157",0.70775,0.256221076833498,2,-1,0,0.03775,-0.0989426736792806,5e-04,-9.5022374010852,2009,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,1,1,33,0.18975,-0.501196988105118,0.576,-0.167363876166577,0.497,-0.142933695421941,0,705,1,0,0.199,-0.112206305551059,12,0.7605,-0.246328973197271,1.86666666666675,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
"3158",0.70775,0.256221076833498,2,-1,0,0.01225,0.029738145486069,0.00175,1.31756088312508,2004,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,4,1,35,0.22325,0.155955944407796,0.12075,0.138935995623541,0.3205,0.273200167612751,0,146,0,0,0.199,-0.112206305551059,13,0.7605,-0.246328973197271,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
"3159",0.2255,-1.07324444001214,3,-1,0,0.08325,0.0679161282287491,0.00125,1.78751951600803,2008,0.892,-0.011410495784355,0.002,0.912112440989172,0,5,1,29,0.0825,-0.264695607151773,0.30325,0.250976518675894,0.497,-0.142933695421941,0,84,0,1,0.17025,-0.325072445401848,16,0.7605,-0.246328973197271,9.78333333333332,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
"3160",0.70775,0.256221076833498,1,-1,0,0.006,-0.109521029160084,0.001,-0.697245476244598,2017,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,4,0,29,0.165,-0.0677185949869056,0.30325,0.250976518675894,0.497,-0.142933695421941,0,316,1,0,0.19425,0.0978342893645614,14,0.7605,-0.246328973197271,2.60000000000009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
