"","Communication_catP","Communication_catB","NoOfContacts","DaysPassed","PrevAttempts_catP","PrevAttempts_catB","past_Outcome_catP","past_Outcome_catB","carMake_catP","carMake_catB","carModel_catP","carModel_catB","carYr","annualDonations_catP","annualDonations_catB","EstRace_catP","EstRace_catB","DigitalHabits_5_AlwaysOn","Age","Job_catP","Job_catB","Marital_catP","Marital_catB","Education_catP","Education_catB","RecentBalance","CarLoan","Weekday_catP","Weekday_catB","CallDayTime","call_dur_min","Communication_lev_x_cellular","Communication_lev_x_not_provided","Communication_lev_x_telephone","PrevAttempts_lev_x_0","PrevAttempts_lev_x_1","PrevAttempts_lev_x_2","PrevAttempts_lev_x_3","past_Outcome_lev_x_failure","past_Outcome_lev_x_Not_Available","past_Outcome_lev_x_other","past_Outcome_lev_x_success","carMake_lev_x_","carMake_lev_x_Audi","carMake_lev_x_BMW","carMake_lev_x_Chevrolet","carMake_lev_x_Dodge","carMake_lev_x_Ford","carMake_lev_x_GMC","carMake_lev_x_Honda","carMake_lev_x_Lexus","carMake_lev_x_Mazda","carMake_lev_x_Mercedes_minus_Benz","carMake_lev_x_Mitsubishi","carMake_lev_x_Nissan","carMake_lev_x_Pontiac","carMake_lev_x_Toyota","carMake_lev_x_Volkswagen","carModel_lev_x_","headOfhouseholdGender_lev_x_F","headOfhouseholdGender_lev_x_M","annualDonations_lev_x_","EstRace_lev_x_","PetsPurchases_lev_x_FALSE","PetsPurchases_lev_x_TRUE","AffluencePurchases_lev_x_FALSE","AffluencePurchases_lev_x_TRUE","Job_lev_x_admin_","Job_lev_x_blue_minus_collar","Job_lev_x_entrepreneur","Job_lev_x_housemaid","Job_lev_x_management","Job_lev_x_retired","Job_lev_x_self_minus_employed","Job_lev_x_services","Job_lev_x_student","Job_lev_x_technician","Job_lev_x_unemployed","Marital_lev_x_divorced","Marital_lev_x_married","Marital_lev_x_single","Education_lev_x_Not_Available","Education_lev_x_primary","Education_lev_x_secondary","Education_lev_x_tertiary","DefaultOnRecord_lev_x_0","HHInsurance_lev_x_0","HHInsurance_lev_x_1","Weekday_lev_x_Friday","Weekday_lev_x_Monday","Weekday_lev_x_Saturday","Weekday_lev_x_Sunday","Weekday_lev_x_Thursday","Weekday_lev_x_Tuesday","Weekday_lev_x_Wednesday","Y_AcceptedOffer"
"3556",0.70775,0.256221076833498,3,94,0.0025,11.9142356151293,0.10925,0.00726392295639489,0.04725,-0.0395664031725127,0.0025,-0.00415662474746986,2009,0.892,-0.011410495784355,0.76275,0.0157348660073867,2,38,0.18975,-0.501196988105118,0.576,-0.167363876166577,0.497,-0.142933695421941,1165,0,0.199,-0.112206305551059,12,13.0666666666666,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,"1"
"3557",0.70775,0.256221076833498,2,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.03775,-0.0989426736792806,0.00325,-0.802649321297177,2019,0.892,-0.011410495784355,0.76275,0.0157348660073867,4,48,0.165,-0.0677185949869056,0.576,-0.167363876166577,0.497,-0.142933695421941,0,0,0.192,0.0379807602533071,14,3.58333333333331,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,"0"
"3558",0.2255,-1.07324444001214,1,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.04725,-0.0395664031725127,0.0025,-0.984956712090756,2006,0.892,-0.011410495784355,0.76275,0.0157348660073867,3,30,0.165,-0.0677185949869056,0.576,-0.167363876166577,0.497,-0.142933695421941,484,0,0.192,0.0379807602533071,11,11.7166666666667,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,"1"
"3559",0.70775,0.256221076833498,14,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.0365,0.153464329283715,0.00125,-0.00414829193494404,2011,0.892,-0.011410495784355,0.76275,0.0157348660073867,3,31,0.22325,0.155955944407796,0.576,-0.167363876166577,0.3205,0.273200167612751,792,0,0.199,-0.112206305551059,9,12.7166666666667,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,"1"
"3560",0.2255,-1.07324444001214,3,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.0365,0.153464329283715,0.0015,-1.2080577670328,2018,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,54,0.18975,-0.501196988105118,0.576,-0.167363876166577,0.04225,0.270938487049215,6251,0,0.17025,-0.325072445401848,12,7.01666666666675,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,"0"
"3561",0.70775,0.256221076833498,6,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.01,0.501383107507331,0.0015,1.09442233169838,2006,0.00025,-8.80914021677555,0.00375,0.267770543266816,3,30,0.165,-0.0677185949869056,0.30325,0.250976518675894,0.3205,0.273200167612751,2832,0,0.19425,0.0978342893645614,16,5.83333333333334,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,"0"
"3562",0.70775,0.256221076833498,1,294,0.08375,0.62310038446226,0.10925,0.00726392295639489,0.08125,0.122586921477013,0.0025,-0.984956712090756,2004,0.892,-0.011410495784355,0.00175,-0.514960582723147,5,25,0.0825,-0.264695607151773,0.576,-0.167363876166577,0.497,-0.142933695421941,10,0,0.199,-0.112206305551059,9,0.849999999999973,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,"0"
"3563",0.70775,0.256221076833498,1,106,0.06275,0.665779112367418,0.10925,0.00726392295639489,0.08325,0.0679161282287491,0.00275,0.218981926679237,2009,0.892,-0.011410495784355,0.76275,0.0157348660073867,4,45,0.165,-0.0677185949869056,0.12075,0.138935995623541,0.497,-0.142933695421941,1738,0,0.1005,-0.525461351570046,10,1.31666666666674,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,"0"
"3564",0.70775,0.256221076833498,2,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.0195,0.0911460299758151,0.00075,-9.90768584322111,2005,0.892,-0.011410495784355,0.0035,-0.186477625950531,2,50,0.165,-0.0677185949869056,0.12075,0.138935995623541,0.3205,0.273200167612751,1679,0,0.17025,-0.325072445401848,12,10.0666666666667,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,"0"
"3565",0.70775,0.256221076833498,2,555,0.00625,0.976659434035616,0.0815,2.51927284238683,0.05125,0.0965239463572465,0.00225,0.624438701627676,2018,0.892,-0.011410495784355,0.76275,0.0157348660073867,4,38,0.22325,0.155955944407796,0.30325,0.250976518675894,0.3205,0.273200167612751,455,0,0.192,0.0379807602533071,16,4.25000000000002,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,"1"
"3566",0.70775,0.256221076833498,3,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.02825,-0.200278706698687,0.003,-0.291834530593347,2019,0.892,-0.011410495784355,0.76275,0.0157348660073867,5,72,0.06225,0.750177497737627,0.576,-0.167363876166577,0.497,-0.142933695421941,676,0,0.19425,0.0978342893645614,9,3.13333333333332,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,"0"
"3567",0.2255,-1.07324444001214,1,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.0125,-1.11503866713915,0.00075,1.09439733451062,2017,0.892,-0.011410495784355,0.76275,0.0157348660073867,3,37,0.18975,-0.501196988105118,0.576,-0.167363876166577,0.497,-0.142933695421941,5334,0,0.1005,-0.525461351570046,17,0.966666666666764,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,"0"
"3568",0.70775,0.256221076833498,1,70,0.06275,0.665779112367418,0.04875,0.288359855102989,0.00425,0.283518503417078,0.00125,-0.00414829193494404,2001,0.892,-0.011410495784355,0.76275,0.0157348660073867,3,37,0.22325,0.155955944407796,0.12075,0.138935995623541,0.3205,0.273200167612751,153,0,0.199,-0.112206305551059,10,3.68333333333332,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,"0"
"3569",0.2255,-1.07324444001214,2,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.08325,0.0679161282287491,0.00375,-0.291837030508974,2011,0.892,-0.011410495784355,0.76275,0.0157348660073867,3,40,0.18975,-0.501196988105118,0.576,-0.167363876166577,0.497,-0.142933695421941,188,1,0.1005,-0.525461351570046,14,9.50000000000005,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,"1"
"3570",0.70775,0.256221076833498,2,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.026,0.247149767992182,0.0015,0.401300150200969,2008,0.892,-0.011410495784355,0.76275,0.0157348660073867,3,47,0.22325,0.155955944407796,0.576,-0.167363876166577,0.3205,0.273200167612751,1224,0,0.17025,-0.325072445401848,15,3.15000000000001,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,"0"
"3571",0.70775,0.256221076833498,1,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.08325,0.0679161282287491,0.003,-1.99650421846484,2019,0.892,-0.011410495784355,0.76275,0.0157348660073867,4,30,0.0325,0.680013118307736,0.30325,0.250976518675894,0.497,-0.142933695421941,40,0,0.192,0.0379807602533071,15,2.21666666666664,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,"0"
"3572",0.70775,0.256221076833498,1,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.04475,-0.160510367030132,0.001,1.49984577664654,2002,0.00025,-8.80914021677555,0.76275,0.0157348660073867,4,38,0.22325,0.155955944407796,0.30325,0.250976518675894,0.3205,0.273200167612751,8953,1,0.17025,-0.325072445401848,10,5.01666666666668,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,"0"
"3573",0.2255,-1.07324444001214,9,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.026,0.247149767992182,0.00175,1.31756088312508,2019,0.892,-0.011410495784355,0.0025,-0.44597866302069,4,38,0.18975,-0.501196988105118,0.576,-0.167363876166577,0.497,-0.142933695421941,1627,0,0.19425,0.0978342893645614,13,22.0499999999999,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,"1"
"3574",0.2255,-1.07324444001214,2,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.04725,-0.0395664031725127,0.00275,-0.579508269954843,2003,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,31,0.22325,0.155955944407796,0.576,-0.167363876166577,0.497,-0.142933695421941,8629,0,0.199,-0.112206305551059,9,0.44999999999999,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,"0"
"3575",0.70775,0.256221076833498,2,104,0.03125,0.907860529573651,0.0815,2.51927284238683,0.026,0.247149767992182,0.001,0.401300150200969,2018,0.892,-0.011410495784355,0.76275,0.0157348660073867,5,44,0.035,-0.0640624104281491,0.12075,0.138935995623541,0.3205,0.273200167612751,1070,0,0.192,0.0379807602533071,11,2.28333333333334,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,"1"
"3576",0.2255,-1.07324444001214,41,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.0185,-0.0380652835327131,0.00075,-0.291797034108685,2004,0.892,-0.011410495784355,0.76275,0.0157348660073867,4,28,0.18975,-0.501196988105118,0.30325,0.250976518675894,0.497,-0.142933695421941,623,0,0.199,-0.112206305551059,10,0.416666666666679,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,"0"
"3577",0.06675,0.243671324560982,1,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.03325,-0.202898579475191,0.00225,0.624438701627676,2011,0.892,-0.011410495784355,0.003,1.09443483099528,1,43,0.06225,0.750177497737627,0.576,-0.167363876166577,0.497,-0.142933695421941,860,0,0.17025,-0.325072445401848,10,2.20000000000002,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,"1"
"3578",0.70775,0.256221076833498,2,160,0.0045,1.65404526184046,0.04875,0.288359855102989,0.03075,0.0228643446166484,0.002,-0.697278806244879,2019,0.892,-0.011410495784355,0.76275,0.0157348660073867,5,34,0.165,-0.0677185949869056,0.30325,0.250976518675894,0.497,-0.142933695421941,1279,0,0.192,0.0379807602533071,17,2.89999999999997,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,"1"
"3579",0.70775,0.256221076833498,6,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.03075,0.0228643446166484,0.00275,0.960905224061132,2007,0.892,-0.011410495784355,0.76275,0.0157348660073867,2,30,0.18975,-0.501196988105118,0.576,-0.167363876166577,0.14025,-0.228333385040276,-336,0,0.17025,-0.325072445401848,13,2.1333333333334,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,"0"
"3580",0.70775,0.256221076833498,8,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.02825,-0.200278706698687,0.00125,-0.00414829193494404,2011,0.892,-0.011410495784355,0.00425,0.51908179698486,1,54,0.22325,0.155955944407796,0.576,-0.167363876166577,0.3205,0.273200167612751,1623,0,0.17025,-0.325072445401848,12,0.416666666666679,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,"0"
"3581",0.70775,0.256221076833498,2,445,0.00525,1.31758088219179,0.04875,0.288359855102989,0.0075,0.133037973548756,0.001,1.49984577664654,1999,0.00025,9.61174051717858,0.76275,0.0157348660073867,4,35,0.22325,0.155955944407796,0.576,-0.167363876166577,0.3205,0.273200167612751,4124,0,0.199,-0.112206305551059,17,5.83333333333334,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,"1"
"3582",0.70775,0.256221076833498,2,296,0.08375,0.62310038446226,0.10925,0.00726392295639489,0.026,0.247149767992182,0.001,0.401300150200969,1997,0.892,-0.011410495784355,0.76275,0.0157348660073867,2,43,0.22325,0.155955944407796,0.30325,0.250976518675894,0.3205,0.273200167612751,0,0,0.19425,0.0978342893645614,16,4.58333333333346,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,"1"
"3583",0.70775,0.256221076833498,1,300,0.06275,0.665779112367418,0.0815,2.51927284238683,0.03325,-0.202898579475191,0.001,-0.697245476244598,2019,0.892,-0.011410495784355,0.76275,0.0157348660073867,2,36,0.11475,0.00852804446818067,0.30325,0.250976518675894,0.497,-0.142933695421941,507,0,0.1075,0.644349954469265,15,4.39999999999989,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,"0"
"3584",0.70775,0.256221076833498,1,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.01675,-0.117492024171746,0.001,-10.1953595825826,2017,0.892,-0.011410495784355,0.76275,0.0157348660073867,4,31,0.22325,0.155955944407796,0.30325,0.250976518675894,0.3205,0.273200167612751,177,0,0.17025,-0.325072445401848,9,2.0666666666667,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,"0"
"3585",0.06675,0.243671324560982,1,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.08325,0.0679161282287491,0.00125,0.806748592336881,2019,0.892,-0.011410495784355,0.76275,0.0157348660073867,3,39,0.11475,0.00852804446818067,0.576,-0.167363876166577,0.3205,0.273200167612751,722,0,0.199,-0.112206305551059,12,2.34999999999989,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,"0"
"3586",0.70775,0.256221076833498,2,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.0125,-1.11503866713915,0.00225,-1.67805389640041,2016,0.892,-0.011410495784355,0.76275,0.0157348660073867,4,26,0.165,-0.0677185949869056,0.576,-0.167363876166577,0.04225,0.270938487049215,-277,0,0.199,-0.112206305551059,14,16.9666666666667,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,"0"
"3587",0.2255,-1.07324444001214,2,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.00425,0.283518503417078,0.00075,-0.291797034108685,2019,0.892,-0.011410495784355,0.76275,0.0157348660073867,4,43,0.22325,0.155955944407796,0.576,-0.167363876166577,0.3205,0.273200167612751,1825,0,0.192,0.0379807602533071,10,12.3666666666666,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,"0"
"3588",0.70775,0.256221076833498,2,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.0035,0.401300150200969,0.00125,-0.00414829193494404,2019,0.00025,9.61174051717858,0.76275,0.0157348660073867,3,33,0.18975,-0.501196988105118,0.576,-0.167363876166577,0.497,-0.142933695421941,89,0,0.1005,-0.525461351570046,9,4.63333333333331,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,"1"
"3589",0.06675,0.243671324560982,6,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.02625,0.382251991514675,0.0015,0.401300150200969,2017,0.892,-0.011410495784355,0.76275,0.0157348660073867,2,31,0.165,-0.0677185949869056,0.576,-0.167363876166577,0.497,-0.142933695421941,7,0,0.199,-0.112206305551059,12,1.93333333333337,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,"0"
"3590",0.2255,-1.07324444001214,3,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.04475,-0.160510367030132,0.00175,0.688973889562465,2003,0.892,-0.011410495784355,0.76275,0.0157348660073867,3,37,0.22325,0.155955944407796,0.30325,0.250976518675894,0.3205,0.273200167612751,8828,0,0.17025,-0.325072445401848,14,16.8333333333333,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,"1"
"3591",0.70775,0.256221076833498,1,854,0.06275,0.665779112367418,0.10925,0.00726392295639489,0.08125,0.122586921477013,0.00175,0.113626410839473,2016,0.892,-0.011410495784355,0.0015,2.01065806743474,3,37,0.22325,0.155955944407796,0.12075,0.138935995623541,0.3205,0.273200167612751,488,0,0.199,-0.112206305551059,10,5.46666666666667,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,"1"
"3592",0.70775,0.256221076833498,1,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.04475,-0.160510367030132,0.00225,1.0944306645109,2009,0.892,-0.011410495784355,0.76275,0.0157348660073867,5,49,0.11475,0.00852804446818067,0.576,-0.167363876166577,0.497,-0.142933695421941,5361,0,0.17025,-0.325072445401848,13,1.16666666666664,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,"0"
"3593",0.70775,0.256221076833498,2,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.01525,-0.100790077355117,0.002,0.401300150200969,2011,0.892,-0.011410495784355,0.76275,0.0157348660073867,2,45,0.22325,0.155955944407796,0.12075,0.138935995623541,0.3205,0.273200167612751,6572,0,0.19425,0.0978342893645614,15,0.700000000000109,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,"0"
"3594",0.2255,-1.07324444001214,5,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.02825,-0.200278706698687,0.00275,0.218981926679237,2014,0.892,-0.011410495784355,0.00225,0.624438701627676,2,43,0.22325,0.155955944407796,0.576,-0.167363876166577,0.497,-0.142933695421941,392,0,0.192,0.0379807602533071,9,5.53333333333329,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,"0"
"3595",0.70775,0.256221076833498,2,164,0.06275,0.665779112367418,0.10925,0.00726392295639489,0.01225,0.029738145486069,0.00175,1.31756088312508,2007,0.00025,9.61174051717858,0.003,0.401300150200969,3,36,0.22325,0.155955944407796,0.12075,0.138935995623541,0.3205,0.273200167612751,1057,0,0.0365,0.704982141572747,9,3.83333333333335,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,"1"
"3596",0.2255,-1.07324444001214,1,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.0035,0.401300150200969,0.00075,-0.291797034108685,2019,0.892,-0.011410495784355,0.76275,0.0157348660073867,4,34,0.165,-0.0677185949869056,0.576,-0.167363876166577,0.497,-0.142933695421941,1,1,0.199,-0.112206305551059,17,0.883333333333365,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,"0"
