"","dataID","HHuniqueID","Communication.x","LastContactDay.x","LastContactMonth.x","NoOfContacts.x","DaysPassed.x","PrevAttempts.x","past_Outcome","Y_AcceptedOffer","carMake","carModel","carYr","headOfhouseholdGender","annualDonations","EstRace","PetsPurchases","DigitalHabits_5_AlwaysOn","AffluencePurchases","Age.x","Job.x","Marital.x","Education.x","DefaultOnRecord","RecentBalance","HHInsurance.x","CarLoan.x","Age.y","Job.y","Marital.y","Education.y","Default","Balance","HHInsurance.y","CarLoan.y","Communication.y","LastContactDay.y","LastContactMonth.y","NoOfContacts.y","DaysPassed.y","PrevAttempts.y","Outcome","CallStart","CallEnd","CarInsurance","RFPrediction.0","RFPrediction.1"
"739",4732,"HHf53f816683","telephone",26,"aug",6,-1,0,NA,NA,"MINI","Cooper Clubman",2019,"M","","",TRUE,2,FALSE,50,"blue-collar","married","primary",0,370,1,0,50,"blue-collar","married","primary",0,370,1,0,"telephone",26,"aug",6,-1,0,NA,"15:20:11","15:20:50",NA,0.89,0.11
"740",4954,"HH7bba9af424",NA,18,"jun",1,-1,0,NA,NA,"Volkswagen","Rabbit",2016,"M","","",FALSE,5,FALSE,45,"blue-collar","married","secondary",0,103,0,0,45,"blue-collar","married","secondary",0,103,0,0,NA,18,"jun",1,-1,0,NA,"17:22:25","17:23:13",NA,0.933333333333333,0.0666666666666667
"741",4211,"HHe7fae145b9","cellular",13,"apr",2,340,2,"other",NA,"Hyundai","Santa Fe",2011,"F","","",TRUE,5,TRUE,31,"blue-collar","married","secondary",0,1716,1,0,31,"blue-collar","married","secondary",0,1716,1,0,"cellular",13,"apr",2,340,2,"other","11:32:07","11:41:09",NA,0.49,0.51
"742",4367,"HH8eda6b863a","cellular",23,"feb",1,-1,0,NA,NA,"Dodge","Stealth",2002,"F","","",TRUE,3,TRUE,32,"technician","single","secondary",0,324,0,1,32,"technician","single","secondary",0,324,0,1,"cellular",23,"feb",1,-1,0,NA,"12:17:38","12:24:50",NA,0.463333333333333,0.536666666666667
"743",4722,"HHeaff0948c9","cellular",13,"may",1,-1,0,NA,NA,"Mercury","Sable",1998,"M","","",TRUE,1,FALSE,31,"self-employed","single","tertiary",0,1536,1,0,31,"self-employed","single","tertiary",0,1536,1,0,"cellular",13,"may",1,-1,0,NA,"16:48:54","16:55:22",NA,0.326666666666667,0.673333333333333
"744",4614,"HH053f4f5be6","cellular",9,"jul",1,-1,0,NA,NA,"","Mazda6",2017,"M","","Puerto Rican",TRUE,4,TRUE,53,"housemaid","married","primary",0,-286,1,0,53,"housemaid","married","primary",0,-286,1,0,"cellular",9,"jul",1,-1,0,NA,"09:21:47","09:23:53",NA,0.946666666666667,0.0533333333333333
"745",4263,"HH0315cf17b6","cellular",18,"aug",8,-1,0,NA,NA,"Ford","GT",NA,"M","$1,118.97 ","",FALSE,2,TRUE,36,"management","single","tertiary",0,2944,0,0,36,"management","single","tertiary",0,2944,0,0,"cellular",18,"aug",8,-1,0,NA,"16:11:56","16:26:38",NA,0.55,0.45
"746",4981,"HH383c11e509",NA,13,"may",1,-1,0,NA,NA,"Acura","RSX",2014,"M","","",TRUE,2,FALSE,55,"technician","divorced","secondary",0,184,0,0,55,"technician","divorced","secondary",0,184,0,0,NA,13,"may",1,-1,0,NA,"15:04:11","15:04:29",NA,0.96,0.04
"747",4493,"HH0fe7074f66","cellular",5,"feb",2,-1,0,NA,NA,"Mitsubishi","Truck",2001,"M","","",FALSE,5,FALSE,45,"admin.","married","secondary",0,67,0,0,45,"admin.","married","secondary",0,67,0,0,"cellular",5,"feb",2,-1,0,NA,"17:33:07","17:38:33",NA,0.89,0.11
"748",4312,"HH2162954706","cellular",22,"may",1,59,2,"failure",NA,"Ford","F150",2015,"M","","",TRUE,3,FALSE,49,"unemployed","married","tertiary",0,377,0,0,49,"unemployed","married","tertiary",0,377,0,0,"cellular",22,"may",1,59,2,"failure","12:15:29","12:18:07",NA,0.396666666666667,0.603333333333333
"749",4385,"HH7b18c36d55","cellular",19,"jul",3,458,1,"success",NA,"Ford","Mustang",2019,"F","$531.28 ","Alaska Native",TRUE,3,FALSE,34,"technician","married","secondary",0,806,0,0,34,"technician","married","secondary",0,806,0,0,"cellular",19,"jul",3,458,1,"success","11:47:30","11:51:43",NA,0.256666666666667,0.743333333333333
"750",4862,"HHb2ca22ab1e","cellular",12,"mar",1,-1,0,NA,NA,"Honda","Insight",2014,"F","","Laotian",TRUE,1,TRUE,37,"management","single","tertiary",0,33,1,0,37,"management","single","tertiary",0,33,1,0,"cellular",12,"mar",1,-1,0,NA,"15:07:38","15:10:44",NA,0.726666666666667,0.273333333333333
"751",4998,"HH19afa0ec26","cellular",4,"aug",2,-1,0,NA,NA,"Chrysler","PT Cruiser",2017,"M","","",FALSE,3,FALSE,46,"technician","married","tertiary",0,3009,0,0,46,"technician","married","tertiary",0,3009,0,0,"cellular",4,"aug",2,-1,0,NA,"10:23:35","10:24:33",NA,0.88,0.12
"752",4147,"HH6b4fdfb56b","telephone",2,"jul",1,125,2,"other",NA,"Honda","Civic",NA,"F","","",FALSE,4,FALSE,54,"management","married",NA,0,831,1,1,54,"management","married",NA,0,831,1,1,"telephone",2,"jul",1,125,2,"other","17:03:46","17:06:05",NA,0.756666666666667,0.243333333333333
"753",4058,"HH41f40125b9","cellular",22,"jul",1,342,3,"success",NA,"Nissan","Murano",2013,"M","","",FALSE,3,TRUE,34,"unemployed","single","tertiary",0,1974,0,0,34,"unemployed","single","tertiary",0,1974,0,0,"cellular",22,"jul",1,342,3,"success","12:21:41","12:27:36",NA,0.273333333333333,0.726666666666667
"754",4937,"HH8082f5e093",NA,2,"jun",4,-1,0,NA,NA,"Volkswagen","Passat",NA,"M","","",FALSE,3,TRUE,44,"management","divorced","tertiary",1,-411,1,0,44,"management","divorced","tertiary",1,-411,1,0,NA,2,"jun",4,-1,0,NA,"13:23:01","13:30:13",NA,0.806666666666667,0.193333333333333
"755",4840,"HH04c2cc7f3b","cellular",28,"sep",2,105,7,"other",NA,"Infiniti","Q",2007,"F","","",TRUE,5,TRUE,28,"student","single","tertiary",0,0,0,0,28,"student","single","tertiary",0,0,0,0,"cellular",28,"sep",2,105,7,"other","09:51:22","09:56:16",NA,0.19,0.81
"756",4511,"HH2ed51b2a9b","telephone",25,"jul",4,-1,0,NA,NA,"Mercedes-Benz","Sprinter 3500",2019,"M","","",FALSE,2,TRUE,30,"management","married","tertiary",0,1221,1,0,30,"management","married","tertiary",0,1221,1,0,"telephone",25,"jul",4,-1,0,NA,"12:40:53","12:45:32",NA,0.52,0.48
"757",4697,"HH3e0ff1293d","cellular",5,"aug",2,-1,0,NA,NA,"GMC","Savana 3500",2012,"F","","",TRUE,4,TRUE,49,"technician","married","tertiary",0,3726,0,0,49,"technician","married","tertiary",0,3726,0,0,"cellular",5,"aug",2,-1,0,NA,"10:01:57","10:16:32",NA,0.51,0.49
"758",4851,"HHef24e68fc9",NA,30,"may",10,-1,0,NA,NA,"Volvo","V40",2012,"F","","",FALSE,5,FALSE,35,"technician","divorced","secondary",0,5724,1,0,35,"technician","divorced","secondary",0,5724,1,0,NA,30,"may",10,-1,0,NA,"11:48:49","12:00:20",NA,0.616666666666667,0.383333333333333
"759",4723,"HHa07fa92ce5","cellular",31,"jul",3,-1,0,NA,NA,"Jeep","Grand Cherokee",2011,"M","$885.41 ","Blackfeet",FALSE,3,TRUE,53,"retired","married","primary",0,0,0,0,53,"retired","married","primary",0,0,0,0,"cellular",31,"jul",3,-1,0,NA,"16:16:40","16:18:05",NA,0.88,0.12
"760",4489,"HH10d833f59c","cellular",2,"feb",2,241,3,"other",NA,"Lamborghini","Gallardo",2019,"F","","",FALSE,5,FALSE,31,"management","married","tertiary",0,4015,1,0,31,"management","married","tertiary",0,4015,1,0,"cellular",2,"feb",2,241,3,"other","14:33:59","14:35:34",NA,0.686666666666667,0.313333333333333
"761",4868,"HH840291d606","cellular",23,"oct",2,183,3,"success",NA,"Toyota","Sienna",2013,"M","","Alaskan Athabascan",FALSE,4,TRUE,77,"management","married",NA,0,1780,1,0,77,"management","married",NA,0,1780,1,0,"cellular",23,"oct",2,183,3,"success","15:31:06","15:34:47",NA,0.166666666666667,0.833333333333333
"762",4002,"HH5e71c6ec08","cellular",24,"jul",1,-1,0,NA,NA,"Chevrolet","Aveo",NA,"M","","",TRUE,4,FALSE,40,"management","married","tertiary",0,0,1,1,40,"management","married","tertiary",0,0,1,1,"cellular",24,"jul",1,-1,0,NA,"09:13:44","09:14:37",NA,0.81,0.19
"763",4720,"HH9b735f4c0f","cellular",8,"jul",1,-1,0,NA,NA,"GMC","Savana 2500",2013,"M","","",FALSE,2,FALSE,29,"self-employed","single","tertiary",0,0,1,0,29,"self-employed","single","tertiary",0,0,1,0,"cellular",8,"jul",1,-1,0,NA,"13:51:22","13:55:13",NA,0.69,0.31
"764",4458,"HHcd9b229902",NA,13,"may",2,-1,0,NA,NA,"Lotus","Evora",2019,"M","","",TRUE,5,TRUE,32,"admin.","single","tertiary",0,594,1,0,32,"admin.","single","tertiary",0,594,1,0,NA,13,"may",2,-1,0,NA,"09:23:12","09:25:26",NA,0.963333333333333,0.0366666666666667
"765",4311,"HH67cc96e24f","telephone",9,"mar",3,181,6,"success",NA,"Geo","Prizm",2002,"F","","Chinese",FALSE,1,TRUE,51,"blue-collar","married","primary",0,3764,0,0,51,"blue-collar","married","primary",0,3764,0,0,"telephone",9,"mar",3,181,6,"success","16:37:03","16:44:33",NA,0.28,0.72
"766",4597,"HH6d48e8bfe5",NA,21,"may",2,-1,0,NA,NA,"Cadillac","STS-V",2019,"F","$618.17 ","",TRUE,5,FALSE,31,"management","married","tertiary",0,1755,1,0,31,"management","married","tertiary",0,1755,1,0,NA,21,"may",2,-1,0,NA,"17:35:30","17:45:18",NA,0.526666666666667,0.473333333333333
"767",4519,"HH2f94c20bf2","cellular",28,"sep",3,98,3,"success",NA,"Honda","Ridgeline",2018,"F","$452.04 ","Kiowa",TRUE,3,FALSE,57,"management","married","tertiary",0,10583,0,0,57,"management","married","tertiary",0,10583,0,0,"cellular",28,"sep",3,98,3,"success","15:43:54","15:49:35",NA,0.16,0.84
"768",4097,"HH83436eeb44","cellular",27,"aug",6,-1,0,NA,NA,"Chevrolet","Express 1500",2011,"F","","Chinese",FALSE,2,FALSE,59,"retired","married","secondary",0,2396,0,0,59,"retired","married","secondary",0,2396,0,0,"cellular",27,"aug",6,-1,0,NA,"10:05:57","10:23:17",NA,0.386666666666667,0.613333333333333
"769",4947,"HH0ff64a0b8b","cellular",11,"may",1,349,3,"other",NA,"Honda","Ridgeline",2019,"F","","Cambodian",TRUE,1,TRUE,41,"blue-collar","married","secondary",0,-217,1,0,41,"blue-collar","married","secondary",0,-217,1,0,"cellular",11,"may",1,349,3,"other","10:30:25","10:35:38",NA,0.696666666666667,0.303333333333333
"770",4671,"HHb0ead1a4ac","cellular",22,"aug",7,-1,0,NA,NA,"Saab","900",1999,"F","$347.40 ","Chinese",FALSE,2,FALSE,47,"management","married","tertiary",0,286,0,0,47,"management","married","tertiary",0,286,0,0,"cellular",22,"aug",7,-1,0,NA,"11:22:25","11:31:42",NA,0.716666666666667,0.283333333333333
"771",4611,"HHebf1d54904",NA,4,"jun",2,-1,0,NA,NA,"Acura","RL",2009,"F","","",FALSE,2,TRUE,28,"unemployed","single","tertiary",0,1010,1,0,28,"unemployed","single","tertiary",0,1010,1,0,NA,4,"jun",2,-1,0,NA,"09:38:24","09:41:18",NA,0.926666666666667,0.0733333333333333
"772",4584,"HH914f4dd540","cellular",17,"apr",1,-1,0,NA,NA,"Chevrolet","APV",2002,"F","","Bangladeshi",TRUE,4,FALSE,53,"services","married","secondary",0,197,1,0,53,"services","married","secondary",0,197,1,0,"cellular",17,"apr",1,-1,0,NA,"15:54:29","15:59:36",NA,0.653333333333333,0.346666666666667
"773",4390,"HH8cd31be028",NA,28,"may",3,-1,0,NA,NA,"Nissan","Frontier",2008,"F","","",TRUE,5,FALSE,56,"management","divorced","tertiary",0,442,0,0,56,"management","divorced","tertiary",0,442,0,0,NA,28,"may",3,-1,0,NA,"09:15:00","09:16:17",NA,0.786666666666667,0.213333333333333
"774",4281,"HH85214cf020","cellular",14,"may",4,-1,0,NA,NA,"Mercedes-Benz","C-Class",2017,"M","","",FALSE,2,TRUE,36,"blue-collar","married","secondary",0,1049,1,0,36,"blue-collar","married","secondary",0,1049,1,0,"cellular",14,"may",4,-1,0,NA,"14:03:41","14:07:25",NA,0.946666666666667,0.0533333333333333
"775",4810,"HH1ad95dadb2","cellular",18,"mar",2,294,2,"failure",NA,"Toyota","Yaris",2019,"F","","",TRUE,1,TRUE,30,"management","married","tertiary",0,8089,1,0,30,"management","married","tertiary",0,8089,1,0,"cellular",18,"mar",2,294,2,"failure","10:16:04","10:19:56",NA,0.79,0.21
"776",4145,"HH2eb2f51778","cellular",30,"jul",1,-1,0,NA,NA,"Jeep","",2011,"F","","",TRUE,1,FALSE,53,"retired","married","primary",0,0,0,0,53,"retired","married","primary",0,0,0,0,"cellular",30,"jul",1,-1,0,NA,"16:02:39","16:04:42",NA,0.743333333333333,0.256666666666667
"777",4195,"HH5c12e15930","cellular",28,"jul",3,-1,0,NA,NA,"Mercury","Mariner",2019,"F","","",FALSE,2,FALSE,38,"technician","divorced","tertiary",0,465,0,1,38,"technician","divorced","tertiary",0,465,0,1,"cellular",28,"jul",3,-1,0,NA,"13:26:43","13:27:13",NA,0.42,0.58
"778",4951,"HHac6f1edd61",NA,20,"jun",3,-1,0,NA,NA,"Jaguar","S-Type",2018,"M","","",FALSE,3,FALSE,57,"retired","married","secondary",0,1794,0,1,57,"retired","married","secondary",0,1794,0,1,NA,20,"jun",3,-1,0,NA,"10:34:38","10:34:51",NA,0.956666666666667,0.0433333333333333
"779",4101,"HH27bcef88e9",NA,30,"may",1,-1,0,NA,NA,"Mercedes-Benz","E-Class",1997,"F","","Mexican",TRUE,2,FALSE,40,"management","single","tertiary",0,-199,1,1,40,"management","single","tertiary",0,-199,1,1,NA,30,"may",1,-1,0,NA,"14:51:44","14:53:33",NA,0.873333333333333,0.126666666666667
"780",4430,"HH53812c98d6","cellular",5,"may",2,-1,0,NA,NA,"Volvo","740",2002,"F","","Navajo",FALSE,2,FALSE,43,"blue-collar","married","primary",0,2598,0,0,43,"blue-collar","married","primary",0,2598,0,0,"cellular",5,"may",2,-1,0,NA,"12:28:23","12:32:55",NA,0.62,0.38
"781",4182,"HHc40ce79cfa",NA,15,"may",3,-1,0,NA,NA,"Toyota","Xtra",2003,"F","","",FALSE,3,TRUE,61,"retired","married","secondary",0,280,1,0,61,"retired","married","secondary",0,280,1,0,NA,15,"may",3,-1,0,NA,"17:52:01","17:53:29",NA,0.916666666666667,0.0833333333333333
"782",4690,"HHbef40a20d8","cellular",2,"nov",1,81,1,"failure",NA,"Ford","Mustang",NA,"F","","",TRUE,2,FALSE,54,"technician","married","secondary",0,473,0,1,54,"technician","married","secondary",0,473,0,1,"cellular",2,"nov",1,81,1,"failure","15:09:37","15:12:39",NA,0.586666666666667,0.413333333333333
"783",4588,"HHceef8fa6ec","cellular",19,"aug",2,-1,0,NA,NA,"Audi","Q7",2019,"F","","",FALSE,1,FALSE,50,"management","married","tertiary",0,1759,0,0,50,"management","married","tertiary",0,1759,0,0,"cellular",19,"aug",2,-1,0,NA,"17:24:32","17:26:13",NA,0.456666666666667,0.543333333333333
"784",4765,"HH117197e0ce","cellular",21,"jul",3,-1,0,NA,NA,"Mercedes-Benz","G-Class",2019,"F","","",FALSE,2,FALSE,34,"services","single","secondary",0,-30,0,0,34,"services","single","secondary",0,-30,0,0,"cellular",21,"jul",3,-1,0,NA,"17:25:10","17:47:50",NA,0.383333333333333,0.616666666666667
"785",4799,"HH2c9f594f87","cellular",26,"aug",13,-1,0,NA,NA,"Mercedes-Benz","G-Class",2014,"M","","",TRUE,4,FALSE,37,"management","married","tertiary",0,675,0,0,37,"management","married","tertiary",0,675,0,0,"cellular",26,"aug",13,-1,0,NA,"14:48:29","14:49:18",NA,0.9,0.1
"786",4136,"HH27dc00ae22","cellular",24,"jul",9,-1,0,NA,NA,"Mazda","Mazda5",2019,"F","","Creek",TRUE,3,TRUE,25,"services","married","secondary",0,0,1,0,25,"services","married","secondary",0,0,1,0,"cellular",24,"jul",9,-1,0,NA,"11:02:53","11:10:31",NA,0.686666666666667,0.313333333333333
"787",4474,"HH84f439176a",NA,18,"jun",4,-1,0,NA,NA,"GMC","Terrain",2019,"F","$335.21 ","",TRUE,3,TRUE,44,"entrepreneur","married","secondary",0,692,0,0,44,"entrepreneur","married","secondary",0,692,0,0,NA,18,"jun",4,-1,0,NA,"15:32:49","15:34:02",NA,0.963333333333333,0.0366666666666667
"788",4379,"HHeac0793e86","cellular",21,"nov",4,-1,0,NA,NA,"Pontiac","Safari",1999,"F","","",TRUE,1,FALSE,30,"services","married","secondary",0,0,1,0,30,"services","married","secondary",0,0,1,0,"cellular",21,"nov",4,-1,0,NA,"11:36:43","11:48:04",NA,0.363333333333333,0.636666666666667
"789",4443,"HHea1ce25a84","cellular",6,"may",1,351,1,"other",NA,"","Corolla",2002,"F","","",FALSE,4,FALSE,35,"management","married","tertiary",0,0,1,1,35,"management","married","tertiary",0,0,1,1,"cellular",6,"may",1,351,1,"other","16:10:46","16:12:39",NA,0.783333333333333,0.216666666666667
"790",4087,"HH621e8010b8","cellular",12,"aug",1,-1,0,NA,NA,"Chevrolet","",2013,"F","","",TRUE,5,TRUE,35,"self-employed","single","tertiary",0,353,0,0,35,"self-employed","single","tertiary",0,353,0,0,"cellular",12,"aug",1,-1,0,NA,"17:01:58","17:11:40",NA,0.316666666666667,0.683333333333333
"791",4632,"HHccb6c83f3d","cellular",23,"mar",1,291,2,"success",NA,"Audi","A8",2016,"M","","",FALSE,5,TRUE,29,"self-employed","single","tertiary",0,3290,0,0,29,"self-employed","single","tertiary",0,3290,0,0,"cellular",23,"mar",1,291,2,"success","10:17:28","10:19:44",NA,0.166666666666667,0.833333333333333
"792",4468,"HHcf896bd7f9","cellular",13,"aug",2,-1,0,NA,NA,"Chevrolet","Caprice Classic",2006,"M","","",TRUE,4,FALSE,77,"retired","married","tertiary",0,699,0,0,77,"retired","married","tertiary",0,699,0,0,"cellular",13,"aug",2,-1,0,NA,"09:42:49","09:49:54",NA,0.293333333333333,0.706666666666667
"793",4845,"HHd550f61875","cellular",24,"jul",1,-1,0,NA,NA,"Jeep","Grand Cherokee",2005,"F","","",FALSE,2,TRUE,40,"blue-collar","married","primary",0,0,0,0,40,"blue-collar","married","primary",0,0,0,0,"cellular",24,"jul",1,-1,0,NA,"17:50:53","17:56:06",NA,0.906666666666667,0.0933333333333333
"794",4236,"HHc0291cadc4",NA,23,"may",3,-1,0,NA,NA,"Ford","Crown Victoria",2019,"F","","Shoshone",TRUE,5,TRUE,30,"services","single","secondary",0,399,1,1,30,"services","single","secondary",0,399,1,1,NA,23,"may",3,-1,0,NA,"17:51:56","17:54:34",NA,0.826666666666667,0.173333333333333
"795",4559,"HH42472b9e58","cellular",4,"jun",1,126,1,"failure",NA,"Audi","TT",2018,"M","","",TRUE,3,TRUE,26,"technician","married","secondary",0,523,0,0,26,"technician","married","secondary",0,523,0,0,"cellular",4,"jun",1,126,1,"failure","13:38:42","13:42:23",NA,0.47,0.53
"796",4439,"HH46130622ed","cellular",4,"sep",3,-1,0,NA,NA,"Lincoln","Town Car",2015,"M","","",FALSE,1,FALSE,30,"admin.","single","secondary",0,0,0,0,30,"admin.","single","secondary",0,0,0,0,"cellular",4,"sep",3,-1,0,NA,"11:22:42","11:27:58",NA,0.583333333333333,0.416666666666667
"797",4032,"HH02f5020ae3",NA,21,"may",1,-1,0,NA,NA,"Mazda","Miata MX-5",2019,"M","","Sri Lankan",TRUE,2,FALSE,37,"technician","single","secondary",0,3326,1,0,37,"technician","single","secondary",0,3326,1,0,NA,21,"may",1,-1,0,NA,"16:50:37","17:03:56",NA,0.47,0.53
"798",4822,"HH277a72e554","cellular",13,"may",1,351,1,"failure",NA,"Volvo","V50",2015,"M","","",TRUE,1,FALSE,29,"management","single","tertiary",0,0,1,0,29,"management","single","tertiary",0,0,1,0,"cellular",13,"may",1,351,1,"failure","16:27:20","16:29:55",NA,0.78,0.22
"799",4335,"HH59847f671d","cellular",13,"jul",1,181,1,"failure",NA,"Kia","Sedona",2019,"M","","",TRUE,1,TRUE,33,"management","single","tertiary",0,1962,0,0,33,"management","single","tertiary",0,1962,0,0,"cellular",13,"jul",1,181,1,"failure","13:34:44","13:40:47",NA,0.206666666666667,0.793333333333333
"800",4227,"HH3ec7dbbe37","cellular",18,"mar",1,-1,0,NA,NA,"Honda","Prelude",2006,"F","","",FALSE,5,FALSE,25,"blue-collar","single","secondary",0,303,0,0,25,"blue-collar","single","secondary",0,303,0,0,"cellular",18,"mar",1,-1,0,NA,"10:04:09","10:08:34",NA,0.523333333333333,0.476666666666667
"801",4904,"HH668a7b3eec","cellular",6,"may",1,-1,0,NA,NA,"Buick","LaCrosse",2018,"F","","",TRUE,2,FALSE,27,"unemployed","single","secondary",0,0,1,0,27,"unemployed","single","secondary",0,0,1,0,"cellular",6,"may",1,-1,0,NA,"12:09:30","12:12:03",NA,0.573333333333333,0.426666666666667
"802",4995,"HHab31aab606","cellular",17,"apr",1,325,1,"other",NA,"Pontiac","Trans Sport",2000,"F","","",FALSE,3,TRUE,35,"blue-collar","married","secondary",0,293,1,0,35,"blue-collar","married","secondary",0,293,1,0,"cellular",17,"apr",1,325,1,"other","10:47:43","11:04:40",NA,0.443333333333333,0.556666666666667
"803",4127,"HH10a45eda62","cellular",4,"may",5,346,3,"failure",NA,"Buick","LaCrosse",2019,"F","","",FALSE,3,TRUE,29,"blue-collar","single","secondary",0,369,1,0,29,"blue-collar","single","secondary",0,369,1,0,"cellular",4,"may",5,346,3,"failure","16:44:20","16:47:14",NA,0.76,0.24
"804",4553,"HHbde6db8d70","cellular",16,"dec",2,196,1,"success",NA,"Lotus","Esprit",2013,"M","","",TRUE,4,TRUE,57,"retired","married","secondary",0,5313,0,0,57,"retired","married","secondary",0,5313,0,0,"cellular",16,"dec",2,196,1,"success","17:57:09","18:01:52",NA,0.173333333333333,0.826666666666667
"805",4256,"HH0e32ad0df6","telephone",4,"feb",2,-1,0,NA,NA,"Porsche","Panamera",2019,"M","","",FALSE,3,TRUE,46,"admin.","married","primary",0,96,0,0,46,"admin.","married","primary",0,96,0,0,"telephone",4,"feb",2,-1,0,NA,"09:51:04","09:53:35",NA,0.46,0.54
"806",4382,"HH5e3e86a5d2","cellular",13,"aug",2,-1,0,NA,NA,"Chevrolet","HHR Panel",2016,"F","","",FALSE,4,TRUE,51,"blue-collar","married","primary",0,97,0,0,51,"blue-collar","married","primary",0,97,0,0,"cellular",13,"aug",2,-1,0,NA,"14:03:19","14:08:05",NA,0.73,0.27
"807",4754,"HH2b7188629c","cellular",11,"feb",1,183,1,"failure",NA,"BMW","330",2015,"F","","Alaska Native",TRUE,1,TRUE,75,"retired","married","secondary",0,291,0,0,75,"retired","married","secondary",0,291,0,0,"cellular",11,"feb",1,183,1,"failure","09:59:54","10:08:29",NA,0.376666666666667,0.623333333333333
"808",4642,"HH56633c49d7","cellular",21,"nov",2,-1,0,NA,NA,"Mazda","MPV",2001,"M","$177.15 ","",TRUE,5,FALSE,40,"blue-collar","married","secondary",0,-648,1,0,40,"blue-collar","married","secondary",0,-648,1,0,"cellular",21,"nov",2,-1,0,NA,"10:15:33","10:20:13",NA,0.833333333333333,0.166666666666667
"809",4106,"HHa355fad73a","telephone",28,"jul",3,-1,0,NA,NA,"Mercedes-Benz","",2019,"F","","",FALSE,3,TRUE,25,"management","single","tertiary",0,155,1,0,25,"management","single","tertiary",0,155,1,0,"telephone",28,"jul",3,-1,0,NA,"16:52:25","16:55:38",NA,0.64,0.36
"810",4684,"HH1179ad815e","cellular",18,"sep",2,88,2,"other",NA,"Hummer","H2",2014,"M","","Apache",FALSE,1,FALSE,70,"retired","married","tertiary",0,44,0,0,70,"retired","married","tertiary",0,44,0,0,"cellular",18,"sep",2,88,2,"other","17:07:18","17:25:42",NA,0.443333333333333,0.556666666666667
"811",4733,"HH4e4def3e13","cellular",4,"may",3,-1,0,NA,NA,"Kia","Soul",2019,"F","","",TRUE,5,TRUE,26,"technician","single","secondary",0,237,1,0,26,"technician","single","secondary",0,237,1,0,"cellular",4,"may",3,-1,0,NA,"12:37:47","12:55:58",NA,0.18,0.82
"812",4155,"HH7735c485f7",NA,20,"jun",1,-1,0,NA,NA,"Audi","90",2004,"F","","Taiwanese",FALSE,4,TRUE,44,"services","married","secondary",0,522,0,1,44,"services","married","secondary",0,522,0,1,NA,20,"jun",1,-1,0,NA,"12:41:06","12:56:17",NA,0.643333333333333,0.356666666666667
"813",4976,"HH07a72b3c4e","telephone",4,"jun",1,-1,0,NA,NA,"","Boxster",2016,"F","","",TRUE,1,TRUE,50,"entrepreneur","married","secondary",0,78,0,0,50,"entrepreneur","married","secondary",0,78,0,0,"telephone",4,"jun",1,-1,0,NA,"16:42:22","16:44:45",NA,0.893333333333333,0.106666666666667
"814",4255,"HHb5d742ecdd","cellular",4,"may",5,-1,0,NA,NA,"Honda","Pilot",2014,"F","","",TRUE,3,FALSE,34,"management","single","tertiary",0,2187,1,0,34,"management","single","tertiary",0,2187,1,0,"cellular",4,"may",5,-1,0,NA,"16:32:53","16:33:19",NA,0.74,0.26
"815",4033,"HHf6488e19b7","cellular",9,"apr",4,316,3,"failure",NA,"Bentley","Azure",2018,"M","","",FALSE,2,FALSE,41,"services","married","secondary",0,803,1,0,41,"services","married","secondary",0,803,1,0,"cellular",9,"apr",4,316,3,"failure","13:55:20","14:05:12",NA,0.26,0.74
"816",4122,"HHc8b5d8c4a1","cellular",8,"may",4,-1,0,NA,NA,"Eagle","Talon",2002,"F","","",FALSE,2,TRUE,55,"blue-collar","married","secondary",0,1569,1,0,55,"blue-collar","married","secondary",0,1569,1,0,"cellular",8,"may",4,-1,0,NA,"09:10:19","09:12:55",NA,0.806666666666667,0.193333333333333
"817",4194,"HHccd3a5ad55","cellular",15,"jul",5,181,2,"failure",NA,"","Quest",2019,"F","","Argentinian",FALSE,3,TRUE,66,"retired","married","secondary",0,154,0,0,66,"retired","married","secondary",0,154,0,0,"cellular",15,"jul",5,181,2,"failure","09:10:09","09:14:37",NA,0.45,0.55
"818",4664,"HHf47f9e3670",NA,13,"may",6,-1,0,NA,NA,"Volkswagen","Jetta",NA,"F","","",FALSE,4,FALSE,39,"blue-collar","married","secondary",0,130,1,0,39,"blue-collar","married","secondary",0,130,1,0,NA,13,"may",6,-1,0,NA,"10:36:54","10:39:15",NA,0.983333333333333,0.0166666666666667
"819",4612,"HH5344dd6821","cellular",28,"jan",1,-1,0,NA,NA,"Ford","Edge",2017,"M","","",TRUE,2,FALSE,36,"blue-collar","married","primary",0,70,1,0,36,"blue-collar","married","primary",0,70,1,0,"cellular",28,"jan",1,-1,0,NA,"16:51:06","16:53:50",NA,0.946666666666667,0.0533333333333333
"820",4253,"HHdcd13ff5d0","cellular",25,"aug",4,-1,0,NA,NA,"Toyota","Paseo",2003,"M","","",TRUE,3,FALSE,31,"technician","single","tertiary",0,244,0,0,31,"technician","single","tertiary",0,244,0,0,"cellular",25,"aug",4,-1,0,NA,"11:47:07","11:49:57",NA,0.546666666666667,0.453333333333333
"821",4790,"HH8d314edda3","cellular",25,"aug",7,-1,0,NA,NA,"Pontiac","1000",1995,"M","","",TRUE,4,FALSE,60,"retired","married","primary",0,155,0,0,60,"retired","married","primary",0,155,0,0,"cellular",25,"aug",7,-1,0,NA,"17:11:19","17:13:14",NA,0.696666666666667,0.303333333333333
